"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rap1gap2",7.2552245494791e-17,0.237669705719195,0.944,0.921,1.16323015201798e-12
"Cd244a",8.37435899705573e-17,0.196479050130679,0.754,0.676,1.34266097799795e-12
"Tmem205",9.2110597871e-17,0.17273211387774,0.612,0.495,1.47680921566574e-12
"C3ar1",9.56905865708716e-17,-0.202065636022626,0.916,0.943,1.53420717449078e-12
"Ralb",9.57657448179865e-17,0.179025322226526,0.794,0.71,1.53541218666678e-12
"Rer1",9.903347361726e-17,0.16493205027324,0.849,0.78,1.58780368250553e-12
"Calcrl",9.93415964033926e-17,-0.281636475019032,0.422,0.535,1.59274381513559e-12
"Ndufb3",1.04490576157066e-16,0.175527205955795,0.933,0.891,1.67529740752623e-12
"Tmem173",1.07300846351861e-16,0.120558867286822,0.274,0.159,1.72035446955939e-12
"Dram1",1.12113106702662e-16,0.212314518764189,0.661,0.559,1.79750943976379e-12
"Gm5150",1.19475488697165e-16,0.108012146814885,0.124,0.043,1.91555051028164e-12
"Ftl1-ps1",1.28193067997014e-16,-0.147686039420671,0.343,0.479,2.05531945919613e-12
"Dusp23",1.28545169311538e-16,-0.153197151019599,0.306,0.439,2.06096469957189e-12
"Mthfd2",1.29202671463479e-16,0.125653075043794,0.238,0.13,2.07150643157396e-12
"Fgd6",1.32996656412123e-16,-0.188845248089495,0.641,0.751,2.13233539225557e-12
"Ssh2",1.49156077294982e-16,0.229611477876934,0.997,0.999,2.39141938727045e-12
"Cd180",1.50755661283392e-16,0.193677743230874,0.906,0.865,2.41706551735662e-12
"Metrnl",1.61404790904658e-16,-0.228704426449426,0.742,0.819,2.58780301257439e-12
"Stard8",1.61454381370097e-16,-0.187389830429226,0.372,0.491,2.58859809650676e-12
"Mrpl33",1.74436504838338e-16,0.180238562933702,0.981,0.964,2.79674048207308e-12
"Ergic3",1.94218758103179e-16,0.175012959580742,0.886,0.82,3.11390934866828e-12
"Adrb2",1.99415069378365e-16,0.132367531934143,0.339,0.219,3.19722180734333e-12
"Ctsa",2.21451770348407e-16,0.187603034856829,0.972,0.962,3.55053623399601e-12
"Cyp26a1",2.23175079789656e-16,-0.0869481692522027,0.067,0.152,3.57816605426756e-12
"Ccr2",2.35272762607418e-16,0.29867202952229,0.101,0.029,3.77212820288474e-12
"Lrrc25",2.66686553382474e-16,-0.174309740892673,0.592,0.704,4.27578551038121e-12
"Ppard",2.67424010781396e-16,0.20529274107306,0.625,0.509,4.28760916485812e-12
"Tmem87b",2.75447586881489e-16,-0.173379230815922,0.452,0.589,4.41625116047092e-12
"Zbtb16",2.86456151642812e-16,0.217936199211895,0.716,0.622,4.59275147928921e-12
"Afg3l2",3.11457278162697e-16,-0.129718085646402,0.277,0.406,4.99359454078251e-12
"Psma7",3.13871669508256e-16,0.168557599584295,0.982,0.953,5.03230447722587e-12
"Bcap31",3.24451269071909e-16,0.183104988877344,0.886,0.834,5.20192719702992e-12
"Pgk1",3.3576213743658e-16,0.186809152110686,0.696,0.598,5.38327434952068e-12
"Pacs2",3.41660439612226e-16,0.177302428104798,0.664,0.558,5.47784182830283e-12
"Lmo2",3.58135802434664e-16,0.178839851153488,0.814,0.744,5.74199132043497e-12
"H13",3.78056225688259e-16,0.187769596044795,0.72,0.622,6.06137546645985e-12
"Shtn1",4.16901491215621e-16,0.194685422702121,0.818,0.755,6.68418160866005e-12
"Fabp5",4.17007596842216e-16,0.509794225240022,0.812,0.774,6.68588280017125e-12
"Hmgb2",4.34221062710783e-16,0.174111650694345,0.808,0.727,6.96186629844199e-12
"Rnpep",4.79088743605378e-16,0.172166524974298,0.885,0.842,7.68122982622503e-12
"Arhgef37",5.08263270947543e-16,0.14152293755652,0.197,0.099,8.14898502310196e-12
"Ppp1ca",5.41733855483761e-16,0.188844546733398,0.961,0.915,8.68561890497114e-12
"Sap30",6.22443755502385e-16,0.182501937359368,0.623,0.529,9.97964073196973e-12
"Ocln",6.28388386415408e-16,0.190655677462517,0.587,0.481,1.00749509993982e-11
"Cuedc1",6.6078239359997e-16,-0.102935018181363,0.102,0.199,1.05943241165883e-11
"Cox5a",8.23192196832751e-16,0.170364955298231,0.967,0.947,1.31982404918195e-11
"Rala",8.37006276968944e-16,0.178521257698965,0.666,0.577,1.34197216386431e-11
"Nfil3",9.44762292468411e-16,0.168546848339375,0.506,0.395,1.5147373835146e-11
"Rpn1",9.90516427157074e-16,0.170860140506877,0.903,0.856,1.58809498766094e-11
"Nxpe4",1.02117793582395e-15,0.107167043318902,0.238,0.131,1.63725458450654e-11
"Ube2l3",1.03436092845892e-15,0.143654050971762,0.917,0.869,1.65839087659819e-11
"Siglece",1.05460820780441e-15,0.106654882224483,0.203,0.103,1.69085333957281e-11
"Tbca",1.08819573460214e-15,0.148202593473715,0.96,0.93,1.74470422128762e-11
"Tacc1",1.0906159411106e-15,0.180966351447519,0.837,0.782,1.74858453838262e-11
"Lsm5",1.10964127040723e-15,0.154719084736286,0.681,0.579,1.77908784884391e-11
"Ldlrad3",1.26234331094089e-15,0.211114339651117,0.615,0.501,2.02391503043153e-11
"Slc17a5",1.4681337343863e-15,-0.170342688211279,0.381,0.512,2.35385881634155e-11
"Hnrnpa1",1.48257493575144e-15,-0.176683737066924,0.815,0.853,2.37701239449028e-11
"Fam78b",1.50854435831695e-15,0.208370727559894,0.853,0.794,2.41864916968956e-11
"Gpx3",1.56200146719254e-15,0.136124274259939,0.257,0.148,2.50435695234981e-11
"Tmcc1",1.57332408279173e-15,0.180503594297334,0.994,0.99,2.52251050193997e-11
"Mrpl21",1.59851031089642e-15,0.160219972397476,0.625,0.522,2.56289158146023e-11
"Adgb",1.66381273270705e-15,0.293530406293231,0.871,0.856,2.66759095434922e-11
"Vsir",1.72041695763398e-15,0.151536701324942,0.99,0.978,2.75834450817457e-11
"Srp14",1.76978939816564e-15,0.149398497442315,0.933,0.901,2.83750334207897e-11
"Use1",1.90568842065093e-15,-0.182370457617417,0.785,0.838,3.05539024482963e-11
"Dpy19l1",2.23059075236779e-15,0.167799483592565,0.59,0.493,3.57630615327128e-11
"Ywhab",2.23615506413172e-15,0.158236488209312,0.964,0.945,3.58522741432239e-11
"Anxa4",2.29469777042638e-15,-0.159468489599388,0.572,0.689,3.67908893532462e-11
"Rarg",2.34126492433428e-15,-0.175586044550209,0.621,0.725,3.75375005318516e-11
"Aph1b",2.37830577181125e-15,0.0946747662676924,0.228,0.124,3.81313764394498e-11
"Usp6nl",2.39129778098121e-15,0.167331780081235,0.601,0.501,3.83396773224718e-11
"Cacna1s",2.39277375818452e-15,0.079128231574279,0.11,0.036,3.83633416649724e-11
"Zc3h6",2.44694523736387e-15,-0.125341114736025,0.141,0.245,3.9231872990655e-11
"Eid1",2.45528381488964e-15,-0.190939957803791,0.55,0.659,3.93655654041256e-11
"Cox7c",2.50897216136251e-15,0.150017822076961,0.992,0.972,4.02263506631251e-11
"Ccdc88b",2.61072210170386e-15,0.116917295490281,0.304,0.191,4.1857707456618e-11
"Tspo",2.61335478898295e-15,0.158949463732533,0.978,0.953,4.18999173317636e-11
"Wwox",2.68275650181581e-15,-0.34598371858871,0.658,0.737,4.30126349936129e-11
"Fgf9",2.70118506512277e-15,-0.076030253444662,0.06,0.139,4.33081001491133e-11
"Haus8",2.76600102707787e-15,0.131778264059876,0.358,0.238,4.43472944671394e-11
"Cxcl12",3.04868317460738e-15,-0.192128820003749,0.328,0.457,4.88795373384801e-11
"Crip1",3.16799952800677e-15,0.213082092168537,1,0.996,5.07925364325326e-11
"Apbb1ip",3.21671881051738e-15,-0.187305015720231,0.987,0.989,5.15736526890251e-11
"Zfand5",3.26538804115164e-15,-0.224439950269089,0.821,0.884,5.23539664637842e-11
"Bscl2",3.31954776486778e-15,0.172588934854159,0.701,0.612,5.32223093141251e-11
"Arf5",3.34898604024984e-15,0.14215154908394,0.986,0.966,5.36942931833257e-11
"Bak1",3.3934021845357e-15,0.14868299276426,0.605,0.5,5.44064172246609e-11
"Selenos",3.49730656271754e-15,0.147613225300738,0.83,0.755,5.60723161200504e-11
"Uba52",3.92570678120104e-15,-0.155470196548789,0.978,0.956,6.29408568229962e-11
"Tmem86a",3.96627596177715e-15,0.102281525160302,0.232,0.128,6.35913024951731e-11
"Ptges3",4.09192518164339e-15,0.162623111954517,0.85,0.783,6.56058364372885e-11
"Zfp706",4.16958437111258e-15,0.158511607794573,0.928,0.903,6.6850946222048e-11
"Cisd2",4.73134098851645e-15,0.155630978299747,0.608,0.513,7.58575900688843e-11
"Myl12a",4.82412462829156e-15,0.17223187054955,0.857,0.79,7.73451901653985e-11
"Cln8",4.91921931787054e-15,-0.170679680603807,0.402,0.522,7.88698433234184e-11
"Spcs2",5.19559774600614e-15,0.166159644653665,0.939,0.907,8.33010186617164e-11
"Dpysl2",5.22531300014255e-15,0.16941154268205,0.687,0.598,8.37774433312855e-11
"Xlr",5.80037440913861e-15,0.149647800876731,0.26,0.151,9.29974029017193e-11
"Vat1",6.07607218708385e-15,-0.133996074683707,0.187,0.3,9.74176653755153e-11
"Magoh",6.25275172858938e-15,0.155927565251941,0.618,0.52,1.00250368464474e-10
"Guk1",6.63255846389204e-15,0.148128729513429,0.653,0.537,1.06339809851581e-10
"H2-D1",6.68178613888691e-15,-0.114707350057039,0.999,0.999,1.07129077164774e-10
"Skint3",6.75191818648417e-15,0.159007776148482,0.276,0.17,1.08253504283901e-10
"Aprt",7.06138763988187e-15,0.195824505956539,0.694,0.603,1.13215228030226e-10
"Manf",7.1256463284133e-15,0.166647748526621,0.903,0.837,1.14245487583451e-10
"Clptm1l",7.52880065192298e-15,0.139709347615759,0.698,0.603,1.20709260852281e-10
"Cmtm7",8.02001729115706e-15,0.156736583570436,0.922,0.89,1.28584937229121e-10
"Cops9",8.35193203120308e-15,0.167256043421904,0.951,0.919,1.33906526256279e-10
"Gatm",8.51913699221258e-15,0.225629524497466,0.578,0.472,1.36587323396144e-10
"Myo10",1.06357554040345e-14,0.119063573015837,0.339,0.222,1.70523066392886e-10
"Txnl4a",1.20529739043979e-14,0.140272983896662,0.449,0.335,1.93245330609212e-10
"Naaa",1.21307872898642e-14,0.184508709452707,0.616,0.528,1.94492912618393e-10
"Plcb1",1.29001641229767e-14,0.354599697098204,0.908,0.959,2.06828331383686e-10
"Pltp",1.30406159727389e-14,0.22937711313063,0.974,0.961,2.09080195890923e-10
"Sbf2",1.36373342748888e-14,-0.21429242537272,0.862,0.912,2.18647380429291e-10
"Rflnb",1.3857091765342e-14,0.0757950167412869,0.108,0.037,2.22170752273729e-10
"Psmd8",1.40321931600514e-14,0.155121681363246,0.79,0.71,2.24978152935104e-10
"Lrrc8d",1.49529139317957e-14,0.195070793956867,0.892,0.856,2.3974006906848e-10
"Pole4",1.50975759446312e-14,0.164419004706775,0.431,0.327,2.42059435120272e-10
"Oasl2",1.56901375212648e-14,-0.182290734957762,0.228,0.338,2.51559974878438e-10
"Atp2b1",1.5987815684272e-14,-0.180361605245937,0.989,0.989,2.56332648865933e-10
"Psmd6",1.65108843683436e-14,0.155218078238003,0.673,0.577,2.64719009077653e-10
"Frrs1",1.66073924090839e-14,0.184480351019519,0.916,0.882,2.66266322494842e-10
"Stimate",1.75910059915281e-14,0.152587425781781,0.502,0.388,2.8203659906217e-10
"Mknk2",1.92530902919516e-14,0.14573831794531,0.716,0.622,3.08684796650859e-10
"Arhgap15",1.97666772330647e-14,0.206940382725208,0.989,0.987,3.16919136077726e-10
"Stx3",2.06000263942748e-14,0.155996065372032,0.505,0.392,3.30280223179407e-10
"Hist1h4d",2.09482064354158e-14,0.155621961415234,0.309,0.203,3.35862593779022e-10
"Gsr",2.12918269163727e-14,0.188454750075246,0.836,0.781,3.41371860950204e-10
"Gpr137b",2.23991835228448e-14,0.103401787779692,0.238,0.138,3.59126109421771e-10
"Sub1",2.24514663220647e-14,0.146097115374424,0.963,0.947,3.59964359541663e-10
"Lsm6",2.30518842329331e-14,0.147138426367689,0.588,0.483,3.69590859906616e-10
"Arhgap45",2.35482303566529e-14,0.17038962568733,0.97,0.95,3.77548777308216e-10
"Gusb",2.35896792214134e-14,0.166724534560194,0.951,0.907,3.78213326956922e-10
"Dnm2",2.37689905822786e-14,0.147557791273103,0.855,0.809,3.81088226005672e-10
"Exoc4",2.39492883032458e-14,0.268708006935034,0.923,0.913,3.8397893936594e-10
"Efhd2",2.42184736232289e-14,0.140874613419412,0.735,0.631,3.88294787601229e-10
"9930111J21Rik2",2.47671807021834e-14,0.15889654618847,0.89,0.828,3.97092208198107e-10
"Abcc1",2.61844651692666e-14,0.124726531406633,0.287,0.181,4.19815530058851e-10
"Tuba1c",2.70803996935866e-14,0.162448093901842,0.649,0.535,4.34180048287275e-10
"Entpd1",2.7101553305888e-14,0.214657143046183,0.789,0.734,4.34519204153302e-10
"Tiam2",2.86479912410793e-14,-0.235503698127099,0.646,0.728,4.59313243568225e-10
"Ube2k",2.8799239979682e-14,0.171764612249144,0.85,0.799,4.61738214594242e-10
"Ythdf3",2.89993159333798e-14,0.172246030933912,0.84,0.8,4.64946032359878e-10
"Ndufb9",3.03152551846134e-14,0.155564765190301,0.953,0.917,4.86044486374906e-10
"Rhoq",3.10118984824763e-14,0.19136506472157,0.84,0.792,4.97213768369543e-10
"P2ry14",3.16969379382819e-14,0.189514426794849,0.493,0.381,5.08197005964474e-10
"Hipk2",3.19113929588627e-14,0.172147575823483,0.989,0.974,5.11635363309446e-10
"Vapb",3.21973754044262e-14,0.146344425873796,0.783,0.723,5.16220519859165e-10
"Ywhaz",3.52429493016218e-14,0.128079964802693,0.984,0.981,5.65050206152902e-10
"Ampd2",3.53230029378017e-14,0.110146519899382,0.333,0.221,5.66333706101775e-10
"Prg4",3.65004059516629e-14,-0.126414782064099,1,0.998,5.85211008623011e-10
"Lamtor2",3.87900472258839e-14,0.153747182263968,0.948,0.912,6.21920827172597e-10
"Rpl36al",4.61659110727408e-14,0.143254286833284,0.992,0.985,7.40178052229254e-10
"Slc35b1",4.78985996752931e-14,0.143809255723535,0.482,0.375,7.67958248593974e-10
"Arpc4",5.27789942047628e-14,0.159123786690939,0.964,0.945,8.46205614084961e-10
"Baiap2",5.97203377164846e-14,-0.181592195157034,0.678,0.765,9.57496174608397e-10
"Rere",5.97688647172162e-14,0.170621265189376,0.945,0.944,9.58274208011128e-10
"Pias1",6.1777164671224e-14,-0.175620219326203,0.872,0.916,9.90473281173734e-10
"Higd2a",6.82065227909416e-14,0.144740095678336,0.695,0.621,1.09355517990717e-09
"Cyb5r1",6.93894670728493e-14,0.162020312570248,0.728,0.657,1.11252132557899e-09
"Fbxw4",6.93940968132809e-14,0.159109838926323,0.596,0.491,1.11259555420733e-09
"Micos13",7.46400439682932e-14,0.163574355949078,0.853,0.807,1.19670382494365e-09
"Mlec",7.57501299351276e-14,0.138996061974729,0.692,0.606,1.2145018332499e-09
"Egln1",7.78852882642107e-14,0.126979869113434,0.705,0.605,1.24873482674009e-09
"Fkbp4",8.0181065740224e-14,0.158668098412004,0.621,0.521,1.28554302701301e-09
"Tomm5",8.29806722293393e-14,0.14553622059548,0.828,0.768,1.330429117853e-09
"Fndc3b",9.15192130949456e-14,-0.197963747491883,0.917,0.938,1.46732754355126e-09
"Atp11c",9.41593194298502e-14,-0.214424870779403,0.845,0.9,1.50965636841879e-09
"Chsy1",9.75942281579591e-14,-0.115621767002811,0.187,0.294,1.56472826005656e-09
"Slc2a5",1.02296479969429e-13,0.154964529873088,0.155,0.074,1.64011946334985e-09
"Adap1",1.05230432994046e-13,0.163125029574469,0.883,0.831,1.68715953219354e-09
"Maml3",1.12262585525397e-13,0.244034969330015,0.76,0.664,1.7999060337287e-09
"Arl15",1.17426052445705e-13,0.219950254557321,0.92,0.882,1.88269189886198e-09
"Man1a",1.18051295673663e-13,-0.192914830809598,0.945,0.955,1.89271642353584e-09
"Mrps14",1.23324147736724e-13,0.141866720919461,0.825,0.76,1.9772560606629e-09
"Top1",1.28312855484089e-13,0.187566715538044,0.884,0.856,2.0572400119764e-09
"Pigp",1.28801966028877e-13,-0.129687455152723,0.258,0.378,2.06508192134099e-09
"Fcgr4",1.28839622877936e-13,0.227283753372851,0.572,0.473,2.06568567360195e-09
"Snrpg",1.31396458348535e-13,0.130994543997816,0.98,0.958,2.10667941670206e-09
"Wdr1",1.33513145088892e-13,0.15254533337672,0.814,0.755,2.14061625521021e-09
"Rras",1.3443856832958e-13,0.16612897949995,0.774,0.706,2.15545356602815e-09
"Nectin1",1.51378866429475e-13,0.0841451147675583,0.139,0.062,2.42705736546377e-09
"Arpc1b",1.52137622674637e-13,0.128571257385216,0.994,0.985,2.43922250434246e-09
"Naip5",1.52733823136994e-13,0.146612895766369,0.629,0.532,2.44878138635543e-09
"Psma3",1.57329888178635e-13,0.143491079870363,0.885,0.839,2.52247009716806e-09
"Ripk2",1.60178762801646e-13,0.157765812627649,0.557,0.451,2.56814610399879e-09
"Dpm3",1.63658379777104e-13,0.170530648228685,0.913,0.856,2.62393480296631e-09
"Zranb3",1.64144868279553e-13,0.0746279443822277,0.11,0.041,2.63173467312608e-09
"Ttll3",1.69503497701111e-13,0.102945304306608,0.253,0.152,2.71764957864192e-09
"Esr1",1.73418348628983e-13,-0.156577287004128,0.128,0.22,2.78041638356848e-09
"Arhgap25",1.86092509459101e-13,0.164038708187079,0.633,0.526,2.98362120415776e-09
"Rps10",2.03117460532605e-13,-0.107401346489551,0.998,0.994,3.25658224471925e-09
"Fam20c",2.03467812993391e-13,-0.218318448620543,0.713,0.779,3.26219944572305e-09
"Fbxl2",2.07922774941747e-13,-0.10287214271396,0.132,0.226,3.33362585064103e-09
"Tsc22d1",2.10043754402242e-13,0.108719215824102,0.274,0.169,3.36763151433114e-09
"Gm20388",2.17785173280268e-13,0.135358920885374,0.96,0.94,3.49174968320254e-09
"Nfkbiz",2.27023038379113e-13,-0.279088120052261,0.391,0.503,3.63986037433231e-09
"Rps27",2.31789154151815e-13,-0.102285737323757,0.999,0.995,3.71627550851606e-09
"Radx",2.36685437173581e-13,0.132802987988071,0.22,0.129,3.79477761420403e-09
"Ifi203",2.45085885699854e-13,-0.199243398207457,0.691,0.755,3.92946200542575e-09
"Ppp4r1",2.45324225102616e-13,-0.157912804995911,0.566,0.677,3.93328330107025e-09
"Ost4",2.5322210895463e-13,0.147064977311222,0.969,0.937,4.05991007286959e-09
"Cope",2.68057133264324e-13,0.149338449054609,0.822,0.769,4.29776001762691e-09
"Glrx",2.93084147431892e-13,0.106552563267552,0.323,0.217,4.69901813577553e-09
"Ccdc124",3.05955643352681e-13,0.138010919749614,0.575,0.478,4.90538682987353e-09
"Slc16a10",3.41220041623191e-13,0.251621491962595,0.74,0.671,5.47078092734462e-09
"Ifngr2",3.62166233378535e-13,0.158787275474995,0.675,0.593,5.80661121975805e-09
"Ttc3",3.67608023345322e-13,-0.150269054144472,0.323,0.442,5.89385943829555e-09
"Ppp1r9a",3.70536189703099e-13,-0.197500544652585,0.479,0.601,5.94080672950978e-09
"Homer3",3.82908483813612e-13,-0.0970183694575751,0.14,0.238,6.13917172098365e-09
"Rp2",3.87219492026055e-13,0.171499805696249,0.661,0.579,6.20829011565373e-09
"Nsd3",3.98382066798821e-13,0.173876111094277,0.869,0.843,6.38725967698549e-09
"Slc13a3",4.02765863550072e-13,0.0860346267101706,0.136,0.061,6.4575450902983e-09
"Timm13",4.07224013933958e-13,0.134342854137179,0.893,0.849,6.52902261540316e-09
"Tmem208",4.26185850370914e-13,0.159136410547747,0.716,0.641,6.83303773899687e-09
"Leprot",4.29535898005981e-13,0.161194208568914,0.761,0.685,6.8867490527299e-09
"Vav2",4.42298820386405e-13,0.128815234389546,0.35,0.245,7.09137698725522e-09
"Psma4",4.77070899405817e-13,0.159573926614628,0.856,0.807,7.64887773017346e-09
"Etv5",4.81569875604694e-13,-0.111237093001492,0.154,0.247,7.72100981557005e-09
"Snapc5",4.86939137295215e-13,0.136534589124601,0.669,0.577,7.80709518825418e-09
"Psme2",5.11938297840285e-13,0.149729629658961,0.811,0.756,8.20790672927329e-09
"Stx16",5.2492879925607e-13,0.148239880225733,0.765,0.694,8.41618343847256e-09
"mt-Nd4",5.43435659394486e-13,0.0897381318389776,0.997,0.995,8.7129039270718e-09
"Sdccag8",5.57646299484897e-13,0.18208928687217,0.64,0.547,8.94074311964136e-09
"Gm4070",5.62022368260937e-13,-0.136599556963524,0.279,0.392,9.01090463032761e-09
"Ikzf1",5.63338319399165e-13,0.162600737073876,0.949,0.922,9.03200327492681e-09
"Ptp4a2",5.70465807189067e-13,0.115803193285998,0.991,0.985,9.14627828666231e-09
"Rmnd5a",6.01679075796772e-13,-0.165255039201867,0.571,0.671,9.64672062224964e-09
"Ran",6.02397313110468e-13,0.140780988380558,0.891,0.845,9.65823612110013e-09
"Slc26a2",6.0832058743277e-13,-0.177585974159608,0.562,0.66,9.75320397830959e-09
"Gca",6.17593429382966e-13,-0.0893566190703162,0.11,0.198,9.90187545329709e-09
"Ndufb2",6.52322764538593e-13,0.159401459299481,0.798,0.735,1.04586908838473e-08
"Atp10a",6.62468941667642e-13,-0.14831177337325,0.275,0.389,1.06213645417573e-08
"Pdlim7",6.74851343008808e-13,-0.134395832694979,0.174,0.274,1.08198915824602e-08
"Rps26",7.10374544590587e-13,-0.118696911661517,0.999,0.995,1.13894350734209e-08
"Jak1",7.71341310401346e-13,0.138476793408651,0.921,0.892,1.23669152296648e-08
"Arid5b",7.74677781921610e-13,0.208210030090231,0.677,0.583,1.24204088775492e-08
"Eno1b",7.77218524730928e-13,0.0905939861644496,0.248,0.153,1.2461144607011e-08
"Slc15a4",8.12318107921738e-13,0.104378223094917,0.46,0.349,1.30238962243092e-08
"Smagp",8.44937639144706e-13,-0.142182337298468,0.607,0.706,1.35468851684071e-08
"Rps6ka1",8.71072658775769e-13,0.152964423143711,0.656,0.565,1.39659079381519e-08
"Colec12",8.71917691074991e-13,0.266648066943724,0.772,0.69,1.39794563410053e-08
"Maged1",8.94300558361313e-13,-0.086083827719467,0.093,0.173,1.43383208522069e-08
"Tmbim6",9.01176487273825e-13,0.121149381480443,0.972,0.967,1.44485626204612e-08
"Rnf149",9.09050386727622e-13,0.144722420673714,0.697,0.614,1.4574804850404e-08
"Ptbp3",9.14686581650212e-13,0.132216007248079,0.983,0.975,1.46651699635978e-08
"Cdc42se2",1.02140282893867e-12,0.155878438180672,0.807,0.759,1.63761515563738e-08
"Bcl2a1b",1.02962745645604e-12,-0.239124280927153,0.774,0.815,1.65080170093597e-08
"Tpm1",1.0869144084675e-12,0.125600887094204,0.494,0.39,1.74264987109594e-08
"Supt4a",1.09215133730506e-12,0.153307957844761,0.81,0.747,1.7510462391012e-08
"Akr1b3",1.10451892541048e-12,0.152641767679746,0.815,0.765,1.77087519311063e-08
"Nynrin",1.1070184258403e-12,-0.0505910894835712,0.045,0.107,1.77488264214975e-08
"Atg9a",1.20657184629729e-12,0.0962016150038183,0.287,0.186,1.93449664116845e-08
"Arsb",1.2296009717006e-12,-0.18317097018384,0.407,0.514,1.97141923792757e-08
"Ms4a6d",1.25768577691163e-12,0.161524852567157,0.609,0.521,2.01644760612241e-08
"Dnajc10",1.26710035876857e-12,-0.18549403406234,0.642,0.715,2.03154200521365e-08
"Zc3h12d",1.35076264945416e-12,0.0760202943859769,0.134,0.06,2.16567775586985e-08
"Cybc1",1.40083117964271e-12,0.136995531428009,0.658,0.559,2.24595263032115e-08
"Gypc",1.44929271697251e-12,-0.154097455915333,0.36,0.481,2.32365101312203e-08
"Myo9b",1.45486940240581e-12,0.155647472970395,0.811,0.753,2.33259211287724e-08
"Cyb5b",1.48485741525386e-12,0.112668280885098,0.609,0.509,2.38067189387652e-08
"Rpl41",1.64929343481999e-12,-0.0771649958145852,0.999,0.999,2.64431216404689e-08
"March3",1.72088991503818e-12,0.196649579082466,0.388,0.279,2.75910280078071e-08
"Lrrc59",1.74804093658767e-12,0.150058898189918,0.572,0.47,2.80263403363102e-08
"Pfdn6",1.86706125326108e-12,0.137346768646131,0.666,0.59,2.99345930735349e-08
"Utrn",2.0849548348326e-12,0.216804135161392,0.826,0.772,3.34280808668711e-08
"I830077J02Rik",2.09577080735213e-12,0.127785578876209,0.419,0.318,3.36014933542768e-08
"Psmb6",2.15032692214143e-12,0.163028152293279,0.82,0.742,3.44761915426936e-08
"Ndufb5",2.40717456050426e-12,0.13713061892339,0.918,0.881,3.85942297285648e-08
"Vcp",2.45542712929651e-12,0.140559626949072,0.892,0.848,3.93678631640109e-08
"Antxr2",2.46082943142547e-12,0.138585366399077,0.46,0.351,3.94544782740445e-08
"Cd48",2.6540067377586e-12,0.139045289221396,0.911,0.883,4.25516900264836e-08
"Mfng",2.69546375404836e-12,0.0679249619127492,0.134,0.062,4.32163703686574e-08
"Rpl34",2.90664731860047e-12,-0.089034874690614,0.996,0.992,4.66022764591213e-08
"Polb",2.95881379437207e-12,0.134964996632452,0.693,0.614,4.74386615651674e-08
"Tmem38b",3.00886272455543e-12,0.119016034671726,0.415,0.31,4.82410960627973e-08
"Cd1d1",3.10814884387565e-12,0.108484654339737,0.264,0.169,4.98329504138584e-08
"Fut7",3.11643059845526e-12,0.0610965705808356,0.117,0.049,4.99657317850332e-08
"Pin4",3.30475160809752e-12,0.123850066758404,0.619,0.533,5.29850825326276e-08
"Rras2",3.427054803062e-12,0.202147478487792,0.817,0.786,5.4945969657493e-08
"Rtn4rl1",3.83612288852858e-12,-0.0672166991650321,0.071,0.144,6.15045582717787e-08
"Prdx1",3.98153898294723e-12,0.160255642858771,0.987,0.972,6.38360145135929e-08
"Eng",3.99846544933702e-12,-0.128780468422801,0.281,0.392,6.41073965492205e-08
"Fuca2",4.10280077918943e-12,0.116760300104265,0.349,0.246,6.57802048927442e-08
"Uggt1",4.25933047476622e-12,0.147049301879327,0.747,0.69,6.82898455019267e-08
"Rcn1",4.34141390856289e-12,-0.0619272673889296,0.081,0.156,6.96058891959888e-08
"Fbxw7",4.37754917134214e-12,-0.183121174573259,0.77,0.837,7.01852458641285e-08
"Fam91a1",4.43545191231142e-12,0.152612160769143,0.862,0.813,7.1113600510089e-08
"Prex1",4.78080383565437e-12,0.151139134774437,0.62,0.523,7.66506278970465e-08
"Prkx",4.82490996386271e-12,0.158305935375273,0.553,0.461,7.73577814506108e-08
"Mrpl18",4.92865063680133e-12,0.13699419233044,0.639,0.563,7.90210556598357e-08
"Xbp1",5.03228915106734e-12,0.137826457840537,0.94,0.917,8.06826919590627e-08
"Stat3",5.24691092844215e-12,0.137883085276667,0.908,0.872,8.4123722915713e-08
"Vav1",5.28152673386843e-12,0.131397235152604,0.604,0.504,8.46787181241125e-08
"Macf1",5.46707613431481e-12,0.14739420258455,0.987,0.976,8.76536316614694e-08
"Ndufs5",5.79503539512923e-12,0.139905906818622,0.889,0.86,9.2911802490107e-08
"Vps36",5.828813007481e-12,0.159416090829508,0.565,0.479,9.34533589489429e-08
"Arsg",5.98168616606936e-12,-0.161521040811487,0.595,0.701,9.59043743005901e-08
"Mrps24",6.181457919202e-12,0.157313988365636,0.814,0.748,9.91073148185657e-08
"Bid",6.38903529841507e-12,0.114658561519523,0.354,0.249,1.02435402939489e-07
"Atrx",6.48435994716902e-12,0.152229719755667,0.899,0.879,1.03963743032961e-07
"Rplp2",6.68583418540647e-12,-0.0911372110052531,1,1,1.07193979494622e-07
"Capzb",6.74156773172183e-12,0.127162832680332,0.989,0.985,1.08087555442696e-07
"Naa38",7.17925083945299e-12,0.14926961060814,0.725,0.659,1.1510492870895e-07
"Ifi204",7.45291890872368e-12,-0.21338606421118,0.592,0.664,1.19492648863567e-07
"Slc31a2",7.78099099805859e-12,0.141893861502142,0.518,0.435,1.24752628671873e-07
