"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ogfrl1",1.45123007692799e-07,0.309004961942148,0.605,0.517,0.00232675718233864
"Pla2g7",4.76518613145949e-11,0.307714722041744,0.821,0.761,7.640022924569e-07
"Cybb",5.46308448570938e-19,0.307184928725419,0.975,0.96,8.75896335593784e-15
"Rassf3",2.95914465905915e-08,0.306548453614827,0.791,0.728,0.000474439663186953
"Hsp90ab1",2.3639958420486e-10,0.305792260211461,0.93,0.915,3.79019453355652e-06
"Msn",2.014412418529e-14,0.305061271356366,0.904,0.869,3.22970743062754e-10
"Rab32",4.93308052135646e-07,0.304422318870887,0.795,0.737,0.00790920799989082
"G3bp2",1.10463066156369e-06,0.303776213649346,0.803,0.756,0.0177105433968507
"Fyb",1.09161464800081e-12,0.301997829903934,0.934,0.907,1.7501857651397e-08
"Dock4",1.19671051117136e-08,0.300091389064621,0.901,0.885,0.000191868596256104
"Efhd2",2.86387103108176e-07,0.298567377082503,0.815,0.82,0.00459164442413338
"Prr13",1.22377650542596e-07,0.294901418535475,0.683,0.631,0.00196208087114944
"Rplp1",6.4325708719018e-21,0.291897265181504,0.984,0.969,1.03133408789202e-16
"Gcnt2",3.87677144417216e-12,0.289873575186269,0.149,0.047,6.21562765644122e-08
"Nfam1",2.96372223277023e-07,0.284017852404015,0.751,0.69,0.00475173585580051
"Ptprc",7.55291246770462e-13,0.280624101929363,0.948,0.923,1.21095845594708e-08
"Clec4a1",5.75667454464143e-07,0.278483639439679,0.756,0.69,0.00922967629742361
"Lnpep",2.62854164630805e-07,0.278338514267095,0.864,0.844,0.0042143408215257
"Cd164",1.44658670376989e-09,0.2767783015373,0.885,0.859,2.31931246215427e-05
"Sorl1",3.14258603502649e-17,0.276378541494949,0.156,0.035,5.03850818995797e-13
"Nxpe4",9.57719433920715e-09,0.274413814547998,0.375,0.257,0.000153551156840508
"Taldo1",1.53929962670647e-09,0.272744532956597,0.831,0.786,2.46795909149849e-05
"Rps8",1.04438684551927e-10,0.270736166163846,0.945,0.933,1.67446542942105e-06
"Otulinl",2.06834160600473e-07,0.269985432613693,0.664,0.612,0.00331617209690738
"Vasp",1.5721544556405e-07,0.26627398305117,0.806,0.762,0.00252063523872842
"Ptgis",1.21039444928174e-06,0.263697102527728,0.316,0.213,0.0194062542053341
"Ifngr1",6.96494349680543e-08,0.263040832164669,0.838,0.822,0.00111668939084281
"Sh3bp5",2.28971538377804e-07,0.257423693927033,0.877,0.856,0.00367110067481133
"Bcl2a1d",1.30341180475713e-06,0.256749754604896,0.373,0.268,0.020897601465671
"Syk",1.04845821944943e-06,0.253097626353416,0.806,0.8,0.0168099306324327
"H2-Aa",1.39842951206119e-12,0.25192620833771,0.99,0.978,2.2421020366877e-08
"Adap1",1.22547281377236e-06,0.251089910063565,0.402,0.3,0.0196480056232123
"Rgs1",2.24555545008487e-07,0.251080624958837,0.872,0.805,0.00360029905312107
"Maf",4.27314621222678e-07,0.250124541878652,0.96,0.953,0.0068511353220632
"Ophn1",2.1270002068844e-10,-0.250513957500194,0.095,0.212,3.41021943169777e-06
"Luc7l2",1.77089661866196e-06,-0.25335174180519,0.737,0.826,0.0283927854870072
"Raph1",1.16642232850398e-08,-0.253480793050227,0.207,0.335,0.000187012491929043
"Ncapg2",2.36471950181775e-09,-0.253594303553858,0.085,0.186,3.7913547772644e-05
"Spred1",5.42794848259746e-09,-0.25514751536483,0.446,0.599,8.7026298021485e-05
"Rab39",8.5789738972448e-07,-0.258438893581868,0.304,0.422,0.0137546688494526
"Rcc1",1.0625339411372e-09,-0.262926828953207,0.263,0.409,1.70356066782527e-05
"Dclre1c",2.44143435531013e-07,-0.268624857647419,0.368,0.498,0.00391435170186873
"Rgl1",8.07704185411727e-09,-0.26913534368376,0.832,0.867,0.000129499212047062
"Ltc4s",7.2846770121014e-07,-0.270280229649227,0.196,0.3,0.0116795226535022
"Zdhhc20",4.64587204635442e-07,-0.270369114122675,0.554,0.68,0.00744872665192004
"Ago3",5.14504065995893e-08,-0.271160123635315,0.378,0.517,0.000824904369011216
"Arfgef2",1.40573832699143e-08,-0.274088458805209,0.306,0.447,0.000225382025966537
"Rims4",3.92007658704806e-14,-0.276963634656994,0.076,0.21,6.28505879201415e-10
"Tmem117",7.40631264799372e-11,-0.27775982421509,0.098,0.219,1.18745410685283e-06
"Coq10b",3.71685691175342e-07,-0.278792584370919,0.481,0.612,0.00595923668661426
"Saa3",1.93985443913727e-06,-0.279048703048508,0.16,0.264,0.0311016862226878
"Igf1",1.26501515828134e-08,-0.280362701736998,0.829,0.875,0.000202819880327247
"Myo9a",1.60467281760938e-10,-0.282806250444454,0.885,0.916,2.57277192847312e-06
"Rbm3",1.54241191408794e-10,-0.283844333051739,0.595,0.748,2.4729490218572e-06
"Mbtd1",2.03495940086531e-07,-0.287069998640169,0.465,0.581,0.00326265040740736
"Mlxip",9.3629755074603e-07,-0.288663812210157,0.404,0.524,0.0150116586311111
"Ncoa4",8.39245274474172e-07,-0.288991838212088,0.636,0.714,0.0134556194856444
