"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pgrmc2",0.090091880892307,0.00263120332124575,0.102,0.072,1
"Prkar1a",0.0906052655342802,-0.196057789054502,0.449,0.438,1
"Elf1",0.0909306518356732,0.00834996099060858,0.231,0.181,1
"Arpc1a",0.0910170078685791,-0.0514668845570302,0.378,0.294,1
"Mydgf",0.09108939795788,-0.0253124107738926,0.395,0.311,1
"Pald1",0.091199892965474,-0.0374914443723423,0.129,0.094,1
"Synrg",0.0912030946032871,0.0225825949983259,0.101,0.072,1
"Map3k4",0.0913149327241902,-0.0195986549239798,0.101,0.072,1
"Wdr74",0.0913676764720335,0.0274461691581105,0.105,0.076,1
"Gpbp1",0.0915201619048304,-0.00257004943946337,0.253,0.194,1
"Tmem128",0.0916864640305619,-0.0644354170258148,0.316,0.243,1
"Magohb",0.0918107618278393,-0.0119603825882342,0.154,0.115,1
"Rpl3",0.0918382807033704,0.0476482500487148,0.994,0.965,1
"Cebpzos",0.0918934201512682,-0.0618483126200043,0.199,0.15,1
"Grk2",0.091954395987254,-0.0481603488702698,0.486,0.383,1
"Spg21",0.091956690101649,-0.0348571224738928,0.435,0.347,1
"Tmod3",0.092171432454192,-0.00605601222969165,0.283,0.224,1
"Manf",0.0927659853711541,-0.0368631686296241,0.65,0.53,1
"Arfgef1",0.092927843381225,0.0333860529760879,0.152,0.117,1
"Cyp4f18",0.0930356705101189,-0.324362723004424,0.427,0.414,1
"Tbc1d17",0.0932527789897829,-0.16640604216896,0.114,0.138,1
"Ruvbl2",0.0933364349279086,-0.00532524600681472,0.115,0.084,1
"Msl2",0.0933851928796245,0.0155891180193424,0.114,0.082,1
"Zfp292",0.0935718449233,-0.144649857010176,0.093,0.118,1
"Smn1",0.0935874662826905,-0.016382551355031,0.136,0.1,1
"Cbx3",0.0937335577949961,0.00891307311335554,0.298,0.238,1
"Wbp2",0.0938927733569242,-0.164587424486651,0.199,0.224,1
"Sem1",0.0940710894294916,0.0373183183314083,0.943,0.893,1
"Ldah",0.0942300546466695,-0.0363023170358209,0.132,0.097,1
"Taf12",0.0943051535250115,-0.157807609698648,0.143,0.168,1
"Renbp",0.0943674562989795,-0.151706736337601,0.166,0.191,1
"Emc3",0.094907532956757,-0.02814366230577,0.259,0.199,1
"Rhog",0.0950915538684336,-0.138698993036053,0.508,0.5,1
"Usp7",0.0953660498542039,-0.0250236524671726,0.172,0.132,1
"Stk11",0.0954290783927984,-0.0296061257559061,0.212,0.163,1
"Ppp4r3b",0.0957376821643102,0.0441380649156725,0.14,0.107,1
"Nr1h2",0.0962413816743421,0.0100176796754601,0.223,0.173,1
"Atp6ap1",0.0962901575562337,-0.0167840515645228,0.543,0.436,1
"Qars",0.0963095055475786,-0.0184284810235371,0.215,0.163,1
"Hspa8",0.0963579578803245,-0.0754549340126118,0.993,0.993,1
"Ap1b1",0.0965310465613719,-0.211924251805098,0.147,0.169,1
"Rtp4",0.0965329481408282,0.015998744986596,0.134,0.1,1
"Ctbp1",0.0965371259757118,-0.00832092792625916,0.276,0.22,1
"Lmbrd1",0.0965769883471662,-0.0337201946773559,0.23,0.174,1
"Rpl27a",0.0966309492426242,0.0398838969729471,0.999,1,1
"Lpcat3",0.0966513163077447,-0.0328762828344407,0.161,0.12,1
"Pcmt1",0.0967728419388351,0.0211159311998569,0.306,0.247,1
"Myo9b",0.0968239295366488,0.00461983421890227,0.18,0.14,1
"Ppig",0.0969469080480382,0.012455775910538,0.338,0.27,1
"C3",0.0969689955739293,-0.147227486304618,0.086,0.112,1
"Upf3a",0.0971126990810317,0.039332723299596,0.158,0.12,1
"Emd",0.0971861883631343,-0.038807694292011,0.384,0.308,1
"Slc3a2",0.0972523034740034,-0.144645241711494,0.535,0.521,1
"Rps20",0.0973087695080333,0.0488163541761333,0.997,0.997,1
"Dpy30",0.0973253851044056,-0.0563757479228013,0.274,0.211,1
"Snrpe",0.0973554953723444,0.00637979969988267,0.74,0.605,1
"Becn1",0.0977135224644169,-0.0509693945911526,0.252,0.196,1
"Imp3",0.0980370813416792,-0.0512470666250494,0.249,0.196,1
"Trem2",0.098042775231101,-0.102153651542811,0.524,0.558,1
"Tcn2",0.09823446540555,-0.198672661598473,0.227,0.242,1
"Myof",0.0982479373753155,-0.0225902107354286,0.266,0.209,1
"Pex2",0.0984314818939728,-0.0134034482340663,0.177,0.137,1
"Slfn2",0.0987026132362036,-0.132788333037912,0.726,0.702,1
"Eif4a3",0.0989350512876696,-0.0168131796857467,0.292,0.229,1
"Paip1",0.0991296100777648,-0.189525163744933,0.136,0.16,1
"Fam114a2",0.0993643357733571,0.00380855892441445,0.17,0.132,1
"Tomm7",0.0998355605494985,0.0458698743873844,0.81,0.707,1
"Etfb",0.0998570672252796,-0.0553987540808425,0.443,0.344,1
"Arf4",0.0999006470302159,0.0341466669506532,0.771,0.658,1
"Camkk2",0.0999072246871864,-0.0485685699073785,0.162,0.123,1
"Man1a",0.0999130487662794,-0.312110721349153,0.233,0.247,1
"Actl6a",0.0999700086117639,0.011159995862472,0.129,0.095,1
"Chmp2b",0.0999710152610162,0.0464250176674983,0.201,0.158,1
"Fgd2",0.0999753474643119,-0.190269628054936,0.226,0.243,1
"Cers2",0.100016430801643,-0.00496542294289615,0.406,0.319,1
"Mrps9",0.100081219483829,0.0248524805100612,0.119,0.087,1
