"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hivep2",6.57991630857776e-10,0.250521870311962,0.795,0.68,1.05495798175427e-05
"Slc38a1",5.8584697563897e-16,0.250463820364177,0.881,0.788,9.3928845604196e-12
"Rps2",2.98621199194989e-18,0.250377293084687,0.922,0.901,4.78779368669326e-14
"Bcl2a1d",7.80662920296843e-12,0.250071070275881,0.845,0.747,1.25163686011193e-07
"Serbp1",4.71937805865067e-15,0.250028032193996,0.772,0.677,7.56657884143461e-11
"Sap30",6.11029699922172e-09,-0.250259677388415,0.299,0.382,9.79663917885218e-05
"Atp5md",4.24051999258383e-09,-0.250607276308003,0.851,0.862,6.79882570410965e-05
"Stx11",1.3238494566338e-06,-0.250869083538651,0.451,0.509,0.0212252783382098
"Rhou",9.79506510494606e-09,-0.252942351472469,0.205,0.286,0.0001570442788276
"Lgals3bp",9.21433042374113e-14,-0.253391219370539,0.292,0.394,1.47733359683841e-09
"Oasl1",4.25635022071148e-17,-0.253415795504176,0.445,0.583,6.82420630886671e-13
"Lfng",5.3137352748371e-11,-0.253722209308182,0.172,0.261,8.51951176614632e-07
"Ankfy1",5.84050359650916e-15,-0.253796860989798,0.241,0.359,9.36407941628314e-11
"Gm8797",9.54670529957393e-13,-0.254540268358944,0.715,0.755,1.53062326068069e-08
"Vcpip1",5.78564403776114e-10,-0.255538399202271,0.347,0.435,9.27612308574243e-06
"Mrps21",2.38180545913028e-14,-0.25561619583861,0.452,0.553,3.81874869262359e-10
"Rab1a",6.57179275405912e-11,-0.256327985245392,0.713,0.762,1.0536555322583e-06
"Cmpk2",1.03156101368189e-26,-0.256531824635997,0.015,0.1,1.65390177323618e-22
"Vps37b",8.14767064872886e-10,-0.256964742266567,0.778,0.833,1.3063160351107e-05
"Rab44",6.40519830166899e-14,-0.257206642627856,0.161,0.262,1.02694544370659e-09
"Atp6v1h",2.04312255364407e-08,-0.257235183664149,0.481,0.545,0.000327573839025754
"Tmem176a",8.23551744669721e-14,-0.257310160258034,0.253,0.376,1.32040051222896e-09
"Polr2k",3.36917795463272e-13,-0.257390763267158,0.452,0.541,5.40180301466264e-09
"Fem1c",2.28647199785331e-09,-0.258033715790887,0.781,0.799,3.66590055415821e-05
"1700017B05Rik",7.96943460859758e-14,-0.258495108920437,0.204,0.312,1.27773945079645e-09
"Atp5e",3.4717371845349e-19,-0.259889766797901,0.921,0.917,5.5662362279648e-15
"Tgm2",6.00760289942688e-11,-0.260381862932671,0.872,0.878,9.63198972865112e-07
"Snx20",1.27147774868279e-11,-0.260409028560186,0.889,0.89,2.03856027446311e-07
"Cnn3",1.45983905784339e-10,-0.260484375165539,0.159,0.242,2.3405599614403e-06
"Cd274",5.58670053329093e-09,-0.262417792240379,0.961,0.952,8.95715696502535e-05
"Gmppb",3.60950168288129e-09,-0.263265400195273,0.325,0.404,5.78711404816358e-05
"Rhov",2.69406416011898e-11,-0.26326801966957,0.074,0.145,4.31939306791876e-07
"Itga5",1.16213094963156e-06,-0.264268896954667,0.349,0.417,0.0186324455154428
"Treml2",4.08638320581147e-31,-0.264877814803571,0.054,0.183,6.55169819387753e-27
"Rara",1.33533342141869e-12,-0.265497223925002,0.308,0.414,2.14094007456059e-08
"Ccdc25",9.62001622902352e-11,-0.265653095281222,0.2,0.287,1.54237720199934e-06
"Tent5c",1.26872954038003e-07,-0.2657948123721,0.621,0.669,0.00203415407209131
"9930111J21Rik2",4.30393078928659e-12,-0.266021438046482,0.163,0.257,6.90049223446319e-08
"Cd300a",8.61008355016533e-07,-0.267064782676887,0.729,0.728,0.0138045469559801
"Sowahc",1.22288657755369e-08,-0.267449788728162,0.669,0.722,0.000196065404979183
"Srsf2",8.22325302842243e-10,-0.267524155564757,0.716,0.738,1.31843415804697e-05
"Apobec3",2.6570637167069e-12,-0.268192042735209,0.411,0.509,4.26007025699617e-08
"Map1lc3b",1.05229820935448e-14,-0.2684539540495,0.811,0.828,1.68714971905804e-10
"Ube2l6",8.07897351128586e-16,-0.268568852845238,0.187,0.301,1.29530182306446e-11
"Sp110",1.40113086266634e-08,-0.268908793806316,0.501,0.545,0.000224643311211294
"Btg3",7.68836138617962e-09,-0.269026787043343,0.361,0.435,0.000123267498104618
"Dynll1",2.90779165204804e-11,-0.269055229613744,0.705,0.748,4.66206235572863e-07
"Ripk1",1.89714009725113e-08,-0.269255440341786,0.492,0.561,0.000304168471792273
"Hk3",2.15095018192756e-11,-0.269479176680496,0.28,0.378,3.44861842668446e-07
"Tle4",4.27989806534917e-12,-0.269996879748804,0.268,0.372,6.86196056817433e-08
"Mtmr3",2.3371159191798e-06,-0.270448407551384,0.503,0.561,0.0374709795322097
"Epsti1",8.11275732765712e-07,-0.270798373821803,0.701,0.715,0.0130071838234327
"Gvin1",4.79789780369098e-12,-0.270813156927326,0.201,0.299,7.69246954865775e-08
"Flcn",6.87107095052514e-18,-0.270851374474467,0.3,0.429,1.1016388054977e-13
"Rbx1",4.64402891436052e-15,-0.271080263243527,0.724,0.772,7.44577155839422e-11
"Morc3",4.81492982343367e-10,-0.271586100048732,0.345,0.441,7.7197769859112e-06
"Vps54",3.94804425835149e-07,-0.272128996416796,0.397,0.467,0.00632989935941494
"Selenok",1.03054654184454e-14,-0.272138585097789,0.913,0.9,1.65227527053935e-10
"Hbb-bs",5.40017275293459e-26,-0.272814896023399,0.064,0.181,8.65809697478002e-22
"H2-T22",2.21948782023413e-09,-0.273337267904675,0.544,0.598,3.55850482218138e-05
"Card19",2.66232914331698e-09,-0.273749045843618,0.62,0.67,4.26851231548011e-05
"Oas1g",4.47978136943187e-30,-0.274228410518135,0.11,0.258,7.18243346961012e-26
"Nfil3",2.47328762375294e-10,-0.274349526905012,0.895,0.903,3.96542204716309e-06
"Pgs1",3.70491501810503e-15,-0.274373133615292,0.433,0.546,5.9400902485278e-11
"Xbp1",1.12992086299467e-10,-0.274408264377394,0.703,0.741,1.81160211963936e-06
"Ugcg",1.00740666455598e-06,-0.274458787341432,0.508,0.573,0.016151751052826
"Rab3il1",2.39323428903063e-23,-0.275227952189888,0.097,0.221,3.83707253560281e-19
"Uqcrq",3.44510089994433e-20,-0.275243218022713,0.854,0.869,5.52353027288075e-16
"Mindy3",1.94456849442772e-08,-0.276042120686492,0.31,0.387,0.000311772666711597
"Cd40",8.84355957287762e-16,-0.276837808973811,0.683,0.752,1.41788790631947e-11
"B3gnt5",2.69687645377898e-11,-0.277647658830652,0.402,0.5,4.32390201834383e-07
"Gabarap",1.16232191488449e-23,-0.278715200635111,0.912,0.925,1.86355072613431e-19
"Mxd1",1.2364652811557e-11,-0.279111221315625,0.907,0.919,1.98242478527694e-07
"Txn1",1.02911057977163e-07,-0.279132486049088,0.872,0.864,0.00164997299254786
"Snx5",4.11043157487278e-10,-0.279447880388842,0.73,0.738,6.59025494399353e-06
"Dhx58",2.60262857898748e-20,-0.279456752403252,0.174,0.3,4.17279440069062e-16
"Shisa5",1.94385253519751e-08,-0.279548769059275,0.628,0.654,0.000311657876968217
"March5",1.73266626572184e-06,-0.279645576023741,0.602,0.637,0.0277798382383183
"Il18",9.17803231249979e-19,-0.281817396191379,0.166,0.288,1.47151392066309e-14
"Noct",1.66600074720798e-14,-0.282206923699937,0.169,0.275,2.67109899799855e-10
"Rpp21",1.21516281096845e-15,-0.28408992291279,0.27,0.387,1.94827053482572e-11
"Ccdc71l",1.20951910811452e-15,-0.28425399109865,0.218,0.337,1.93922198604e-11
"Slc28a2",6.75922234689e-18,-0.284389281507625,0.042,0.123,1.08370611887687e-13
"Prkcd",1.64553053057243e-11,-0.285015519478879,0.739,0.784,2.63827909966678e-07
"Adar",1.69479225172967e-16,-0.28502265631539,0.207,0.326,2.71726041719817e-12
"Setdb2",2.86475616837587e-11,-0.285762252011931,0.128,0.212,4.59306356475703e-07
"I830077J02Rik",3.10582338311421e-12,-0.286229318885285,0.237,0.334,4.97956663014701e-08
"Selenop",6.25907497750582e-10,-0.286963548064953,0.283,0.368,1.00351749114351e-05
"Ptafr",2.09625941189761e-14,-0.287014489604724,0.868,0.881,3.36093271509544e-10
"Mcfd2",1.88112245683666e-13,-0.287022636259384,0.19,0.29,3.01600363504622e-09
"Lgals8",3.45219093559066e-13,-0.287345015925722,0.28,0.387,5.53489772703251e-09
"Ehd4",2.67654157171457e-09,-0.288550155760201,0.433,0.505,4.29129910192998e-05
"Srsf5",3.12043331280124e-20,-0.28888554693232,0.848,0.881,5.00299073041423e-16
"Skap2",1.70489749911183e-09,-0.289005128888975,0.846,0.861,2.733462160326e-05
"Mrpl33",3.74816082554401e-11,-0.289104438605142,0.641,0.689,6.00942625159472e-07
"Tgif1",2.53741276176126e-10,-0.289314880853112,0.868,0.861,4.06823388093183e-06
"Zcchc2",1.76315914721355e-17,-0.290152654710618,0.19,0.309,2.82687306072748e-13
"Maff",2.125259170326e-08,-0.290544431270997,0.724,0.741,0.000340742802778367
"Atox1",4.66237970870856e-10,-0.290867217318169,0.934,0.943,7.47519338697243e-06
"Tent5a",6.05598484854004e-12,-0.290916152681935,0.421,0.535,9.70956050766425e-08
"Nrros",2.99036354837879e-13,-0.291337992810427,0.825,0.865,4.79444987711572e-09
"Cox7a2",1.07745020713012e-17,-0.293134390127889,0.797,0.814,1.72747591709173e-13
"Btg2",2.63071768960769e-07,-0.294542030960508,0.932,0.93,0.004217829671748
"Eif1a",2.02059580451401e-12,-0.29465887665891,0.517,0.597,3.23962125337731e-08
"Serpina3f",9.30597457860951e-18,-0.295197513946756,0.098,0.2,1.49202690418846e-13
"Vmp1",9.47952137162812e-11,-0.295713041941975,0.679,0.723,1.51985166151314e-06
"Il1rn",8.07912207702787e-11,-0.296126383446322,0.944,0.929,1.29532564260988e-06
"B4galt5",4.09450162070752e-10,-0.296369456580891,0.811,0.834,6.56471444848037e-06
"Il4ra",1.74572114199441e-12,-0.296411163992381,0.82,0.835,2.79891470695964e-08
"Srsf3",1.01846182082749e-24,-0.297202524234935,0.913,0.912,1.63289983733272e-20
"Stam2",3.3452222166515e-08,-0.299217310268838,0.389,0.455,0.000536339477995735
"Myl6",1.59347690911664e-21,-0.299358564087036,0.862,0.881,2.55482152838671e-17
"Lilr4b",3.37787758240316e-19,-0.299508384139901,0.858,0.882,5.41575112786699e-15
"Gbp3",5.75994985958409e-08,-0.299799873988719,0.549,0.594,0.000923492760987117
"Uba52",9.93584908208679e-19,-0.301098858815273,0.837,0.832,1.59301468333097e-14
"Hmgb2",1.54112153075353e-07,-0.301832615867493,0.79,0.789,0.00247088015025713
"Nsd3",5.66620041714541e-10,-0.302526335176182,0.689,0.735,9.08461912880923e-06
"Cfb",4.38474255199945e-29,-0.30555272731332,0.197,0.368,7.03005773362072e-25
"Gtf2f2",9.16597936403218e-12,-0.30566454066396,0.361,0.443,1.46958147143528e-07
"Parp10",6.16665633724534e-20,-0.305739819190808,0.192,0.323,9.88700010550545e-16
"Lpar1",3.07524402103079e-17,-0.305748745847052,0.081,0.178,4.93053873891866e-13
"Nsrp1",6.34361168201901e-14,-0.307001135537294,0.393,0.49,1.01707126097811e-09
"AA467197",1.42732723517761e-06,-0.307694443701025,0.093,0.146,0.0228843375616026
"Arhgap17",5.50837297205821e-12,-0.308253518511302,0.492,0.593,8.83157438610093e-08
"Nceh1",6.79331639072395e-12,-0.3085991262631,0.441,0.539,1.08917241692477e-07
"Gbp5",2.5279343354418e-08,-0.309313576116444,0.433,0.519,0.000405303712001384
"Ctsd",1.86556878258432e-07,-0.309445942181703,0.621,0.654,0.00299106642911744
"Clec2d",5.8846583157354e-10,-0.309909885736641,0.777,0.818,9.43487267761857e-06
"Scand1",2.14937229937966e-20,-0.310169444896753,0.887,0.89,3.44608860759542e-16
"Atp6v1e1",1.12315281926582e-19,-0.310207307869317,0.7,0.779,1.80075091512889e-15
"Sell",1.68015881139991e-22,-0.311532336192392,0.072,0.183,2.69379862231748e-18
"Fbxl5",2.92009216219522e-07,-0.311665416870017,0.476,0.532,0.00468178376364759
"Sertad1",7.43953867692847e-12,-0.312677482724965,0.413,0.508,1.19278123607194e-07
"Psmb10",2.67864953447387e-18,-0.312746675878869,0.649,0.724,4.29467879862196e-14
"Tmem106a",2.0135385016809e-20,-0.313520077419394,0.314,0.45,3.22830627974499e-16
"Tmem251",3.47302146224488e-20,-0.31360845068592,0.322,0.458,5.56829531041722e-16
"Tgtp1",1.20956617083337e-16,-0.31361200282916,0.111,0.214,1.93929744169714e-12
"Nfkbie",4.9795734257091e-19,-0.31397959449658,0.879,0.903,7.9837500734394e-15
"Alas1",1.16394182167698e-10,-0.317035946171216,0.358,0.448,1.8661479226947e-06
"Ogfr",2.32522657816255e-16,-0.318565302240002,0.42,0.521,3.72803577276801e-12
"Pip4p1",2.44724759866903e-23,-0.319587056612991,0.26,0.409,3.92367207494605e-19
"Ifi44",1.82458074544619e-16,-0.322223529185292,0.174,0.287,2.92535030917388e-12
"C130026I21Rik",5.04746945100662e-14,-0.324085441021622,0.701,0.76,8.09260777079892e-10
"Ctsz",4.48925342348768e-30,-0.324570040694715,0.965,0.961,7.1976200138778e-26
"Znhit1",1.72148295861224e-23,-0.324837790347786,0.342,0.495,2.76005362754301e-19
"Snx8",9.08772519096997e-13,-0.324904665553311,0.299,0.406,1.45703497986821e-08
"Psmb9",3.49041965044829e-18,-0.325104485627841,0.799,0.838,5.59618982556375e-14
"Etnk1",1.51580679873833e-10,-0.32562982874702,0.241,0.334,2.43029304041716e-06
"Mefv",2.68283502519645e-11,-0.325816251590256,0.615,0.68,4.30138939589746e-07
"Vav1",1.06433360798334e-15,-0.326354661296471,0.533,0.644,1.70644607367968e-11
"Parp12",5.93226521909098e-23,-0.326622720453505,0.178,0.318,9.51120082576856e-19
"Rufy3",5.87588885030471e-08,-0.32670732077048,0.367,0.446,0.000942081259369354
"Slc8b1",1.12329698437411e-18,-0.327000868589508,0.385,0.528,1.80098205504702e-14
"Casp8",4.22324731722135e-17,-0.328996093215879,0.363,0.479,6.77113242370099e-13
"Nod1",5.50382741925597e-17,-0.330258463616748,0.211,0.335,8.8242865012931e-13
"Esd",4.11548128535153e-20,-0.330787229765587,0.643,0.72,6.59835114480411e-16
"Eif2ak2",1.42763870621301e-20,-0.333549182855814,0.149,0.275,2.28893313767132e-16
"2310022A10Rik",8.02073537369124e-25,-0.333588927283286,0.209,0.36,1.28596450246392e-20
"Fbxo42",7.82569783531383e-13,-0.333666244770369,0.301,0.401,1.25469413393587e-08
"Oas3",1.04026541612478e-24,-0.334951837162693,0.101,0.23,1.66785754167286e-20
"Prdx1",3.68077477361401e-20,-0.335182240374027,0.627,0.699,5.90138619453534e-16
"Pet100",1.31292097852073e-27,-0.336872185831667,0.333,0.498,2.10500620486229e-23
"Psenen",1.09799725080265e-23,-0.337882442428694,0.568,0.673,1.76041899221188e-19
"Thada",2.09966822757113e-14,-0.338531425879054,0.181,0.29,3.36639806926479e-10
"Tra2b",5.96453018601732e-12,-0.339163312968259,0.76,0.791,9.56293124724157e-08
"H2afj",1.59426078082773e-17,-0.340101804629707,0.597,0.684,2.5560783099011e-13
"Myd88",1.01441613540685e-14,-0.340203321113249,0.384,0.484,1.6264133898978e-10
"Cks2",5.44507806156517e-07,-0.340481756384551,0.443,0.501,0.00873009365610744
"Slamf7",3.4958272399643e-15,-0.34057603373279,0.722,0.793,5.60485981383477e-11
"Batf",3.05836399439263e-14,-0.342520423063489,0.438,0.548,4.90347499220971e-10
"Gbp9",1.09125887234935e-18,-0.343088345574918,0.245,0.371,1.74961535003772e-14
"Bcl3",4.75292512945965e-20,-0.343499160936032,0.496,0.625,7.62036486006265e-16
"Cd68",6.51428353754749e-18,-0.344245298666449,0.742,0.776,1.04443507957499e-13
"Metrnl",1.43842056939493e-11,-0.344453694493194,0.473,0.561,2.3062196989109e-07
"Ilrun",4.84962433473615e-14,-0.345279987057875,0.531,0.62,7.77540269588247e-10
"Npc2",6.06332981719033e-24,-0.34596984066432,0.961,0.947,9.72133669590126e-20
"Rab7b",1.68036470423679e-10,-0.346025651319309,0.329,0.422,2.69412873030284e-06
"Phf11a",7.35824414457052e-30,-0.349238423435971,0.109,0.257,1.17974728369899e-25
"Il10ra",4.79802029781269e-14,-0.349553538647957,0.784,0.822,7.69266594348309e-10
"Abcg1",2.56747049299059e-19,-0.350683824501314,0.291,0.427,4.11642544141181e-15
"Pmaip1",9.47225582248483e-16,-0.351080834269258,0.621,0.707,1.51868677601899e-11
"St6galnac4",2.45491246840772e-18,-0.351438790139978,0.224,0.346,3.93596116059809e-14
"Lgmn",3.48703169046973e-15,-0.351741259680352,0.947,0.94,5.59075790933011e-11
"Filip1l",2.29812101732077e-19,-0.35228604043549,0.657,0.733,3.68457742707038e-15
"Irf2",8.6356669692833e-18,-0.35282024094588,0.546,0.645,1.38455648518519e-13
"Trim25",8.30972055917134e-18,-0.357433426508426,0.698,0.777,1.33229749725194e-13
"Slamf8",8.89079478963627e-12,-0.358307097900683,0.535,0.592,1.42546112862238e-07
"H2-Q6",9.1117140760958e-26,-0.358938886758448,0.919,0.935,1.46088111782044e-21
"H2-D1",5.15155274310291e-39,-0.35913891364165,0.98,0.977,8.25948451301689e-35
"Tgtp2",1.9387641399398e-31,-0.359234009396241,0.107,0.259,3.10842054556548e-27
"Ier2",2.02731116126107e-07,-0.360454123902696,0.689,0.729,0.00325038798484987
"Rhoh",7.77102111018501e-21,-0.360964643877483,0.174,0.306,1.24592781459596e-16
"Fcgr2b",4.00257884597334e-19,-0.361864141785823,0.77,0.809,6.41733466374905e-15
"Zfp622",4.97206551061911e-12,-0.363042159265559,0.454,0.535,7.97171263317562e-08
"Ist1",3.36731349418104e-24,-0.363987789190576,0.739,0.814,5.39881372522046e-20
"Ccrl2",9.14967219330088e-15,-0.363988632890826,0.939,0.937,1.46696694275193e-10
"Slc7a8",1.52463363370201e-16,-0.36434090954464,0.167,0.282,2.44444510491443e-12
"Gphn",4.43258047901684e-15,-0.365347938051585,0.873,0.923,7.1067562820077e-11
"1810037I17Rik",1.56079265406014e-21,-0.366610692302353,0.666,0.741,2.50241886225463e-17
"Pla2g15",1.20482736671501e-20,-0.369219451088989,0.285,0.427,1.93169971705418e-16
"Mafk",1.41981859161258e-29,-0.370219558689519,0.233,0.402,2.27639514793246e-25
"Atf4",9.38654678499017e-28,-0.37074303272066,0.908,0.921,1.50494504603747e-23
"Lgals1",4.89617209170762e-12,-0.370961062975756,0.613,0.677,7.85003271463483e-08
"Csrnp1",7.99089932956773e-13,-0.371711801561375,0.845,0.855,1.28118088950959e-08
"Ftl1",2.04890630274881e-31,-0.372790956053347,0.976,0.982,3.28501147519717e-27
"Ubc",8.11589662300504e-37,-0.374235852860981,0.969,0.975,1.3012217055664e-32
"Cxcr4",8.17682013308208e-12,-0.375445316139841,0.802,0.813,1.31098957193705e-07
"Tnfrsf1a",6.70171644490498e-18,-0.378169621438671,0.791,0.819,1.07448619761162e-13
"Lrrc25",1.44035061971414e-17,-0.379373768766114,0.547,0.618,2.30931414858768e-13
"Zfand5",2.86225865124149e-14,-0.380741504293408,0.799,0.833,4.58905929553548e-10
"Kctd19",5.37816373184718e-15,-0.381961730954056,0.093,0.187,8.62280991127059e-11
"Gadd45b",4.89956253199564e-09,-0.383937408875362,0.94,0.931,7.85546860754862e-05
"Ndufa3",1.22678529786244e-26,-0.38555998377704,0.689,0.755,1.96690486806285e-22
"Cox6b1",4.48011719918873e-36,-0.386130842692014,0.856,0.885,7.1829719054593e-32
"Itm2b",7.13743872717222e-22,-0.386854255145161,0.889,0.89,1.14434555112752e-17
"Zfp36l2",9.33906146241732e-11,-0.391255063394921,0.526,0.614,1.49733172426937e-06
"Plcl2",9.1257739728875e-11,-0.391401567044895,0.313,0.406,1.46313534107305e-06
"Aff1",5.83269924966721e-08,-0.392733467455707,0.756,0.781,0.000935156670699144
"Mdm2",1.91673751312913e-15,-0.39467978231128,0.748,0.788,3.07310525479993e-11
"Nmi",1.89897279898491e-29,-0.396254083259754,0.355,0.518,3.0446230886125e-25
"P2rx7",1.09177440360698e-20,-0.396457751595877,0.181,0.318,1.75044190130307e-16
"Arhgap24",3.22869968043482e-07,-0.397287574597905,0.293,0.366,0.00517657419764115
"Nt5c3",5.26049705384493e-22,-0.397494504373901,0.174,0.306,8.43415492642958e-18
"Cycs",2.03015131328031e-21,-0.398556635298712,0.741,0.786,3.25494160058232e-17
"Ifitm2",2.72239381794086e-24,-0.399202447074667,0.934,0.939,4.36481400830458e-20
"Ubb",3.88896079876719e-37,-0.40112966667557,0.957,0.959,6.23517084866344e-33
"Acod1",5.44029265471245e-10,-0.401735016004515,0.543,0.637,8.72242121330048e-06
"Ddx58",1.26932361622234e-19,-0.402825134093654,0.163,0.284,2.03510655388928e-15
"Gbp7",1.2064597647907e-12,-0.40557683318303,0.505,0.593,1.93431694088893e-08
"Map3k8",2.39640707042227e-20,-0.405983192977265,0.288,0.429,3.84215945600803e-16
"Ms4a7",3.06434785750665e-20,-0.407766053641342,0.119,0.238,4.91306891994042e-16
"Slfn8",2.0615316279116e-29,-0.407900430327842,0.23,0.405,3.30525365903067e-25
"Arid5b",9.69466873971291e-10,-0.409213727873162,0.807,0.834,1.55434623903817e-05
"Slc31a2",3.62829429790409e-20,-0.410651994434844,0.366,0.497,5.81724424782963e-16
"Samhd1",2.05508368351004e-10,-0.411729664679502,0.895,0.893,3.29491566977166e-06
"AB124611",9.40846869508854e-19,-0.412290972442894,0.522,0.613,1.50845978588354e-14
"Sbno2",5.35995566399351e-24,-0.41355394494508,0.629,0.742,8.59361691608079e-20
"Cdc42ep2",3.21523329429272e-22,-0.415007379330689,0.17,0.305,5.15498354073952e-18
"Snx2",2.14686639491806e-22,-0.415373326908785,0.442,0.569,3.44207089097212e-18
"Atp5k",1.24030724995142e-33,-0.418937944191462,0.689,0.785,1.98858461384711e-29
"Tifa",4.38386404273117e-19,-0.420681939007822,0.546,0.651,7.02864921971088e-15
"Aoah",1.0732316472456e-12,-0.420794202137773,0.486,0.58,1.72071230002887e-08
"Resf1",1.21839627880445e-15,-0.421185216580661,0.679,0.739,1.95345475380718e-11
"Tmem140",2.78371388422993e-32,-0.421802322345609,0.178,0.349,4.46312847058585e-28
"Tor3a",9.35209187566494e-31,-0.421901870681939,0.181,0.345,1.49942089042536e-26
"Timm10b",9.10186717655865e-28,-0.422661108133351,0.584,0.696,1.45930236441765e-23
"Cd52",1.24422549517134e-39,-0.423638662698524,0.915,0.933,1.99486673640821e-35
"Atp8a1",3.11723700227965e-14,-0.426759654924012,0.481,0.575,4.99786608575496e-10
"Sdcbp",5.78012768434937e-45,-0.427204442178972,0.923,0.933,9.26727871631735e-41
"Rhob",1.05324147866325e-20,-0.42811900665787,0.212,0.355,1.68866206274079e-16
"Atp6v1b2",9.41869242732912e-20,-0.428144805439266,0.611,0.707,1.51009895687368e-15
"Gbp8",2.07616744939384e-23,-0.429380568674392,0.462,0.594,3.32871927161315e-19
"Apobec1",6.07438234182965e-21,-0.430170044558159,0.545,0.66,9.73905720865548e-17
"Nlrc5",6.55333836283441e-14,-0.430955539669262,0.415,0.523,1.05069673971324e-09
"Ms4a6c",1.13155371226964e-24,-0.432525503675345,0.873,0.866,1.81422006688192e-20
"Samd9l",9.04168732957614e-21,-0.43306545991302,0.189,0.321,1.44965372955094e-16
"Ier5",1.56930046251568e-18,-0.434011759610321,0.801,0.86,2.51605943155139e-14
"Casp4",4.34550222718859e-25,-0.435641717078357,0.729,0.814,6.96714372085146e-21
"Selenow",5.14254804525022e-23,-0.436388039729833,0.684,0.734,8.24504728094969e-19
"Ifi208",9.95865012685403e-48,-0.441624073697556,0.048,0.214,1.59667037483851e-43
"Fcgr3",2.24655971172099e-21,-0.442535090927683,0.768,0.814,3.60190918580226e-17
"Pml",6.98273064681915e-24,-0.444374970061718,0.125,0.257,1.11954120460451e-19
"Gbp4",3.1036641807366e-22,-0.44554033604688,0.576,0.709,4.97610478097499e-18
"Irf9",8.69584514425364e-32,-0.447704686300024,0.424,0.583,1.39420485197819e-27
"Jun",4.23147797584832e-20,-0.449586054533719,0.575,0.699,6.78432863867761e-16
"Fas",5.67722445350086e-19,-0.449848173545126,0.317,0.446,9.10229396629793e-15
"Irf8",4.94982950409396e-23,-0.452207689337516,0.745,0.831,7.93606164391385e-19
"Gla",2.38414113422837e-24,-0.455450179627781,0.804,0.847,3.82249348050834e-20
"Gm4951",8.05990636796347e-17,-0.455637381366543,0.24,0.367,1.29224478797558e-12
"Klf2",1.3758693479968e-07,-0.459320731154178,0.258,0.334,0.00220593132564327
"Klf6",3.24334717020817e-33,-0.459390194211293,0.882,0.919,5.20005851799476e-29
"Cebpb",1.0041612085637e-16,-0.460441261205542,0.965,0.972,1.60997166569019e-12
"Tor1aip1",2.36741828776852e-28,-0.463282428909041,0.686,0.779,3.79568174077927e-24
"Trafd1",6.49938517641521e-30,-0.463328137427498,0.58,0.707,1.04204642533465e-25
"Scimp",5.2744660833552e-30,-0.463482846329131,0.376,0.534,8.45655147144339e-26
"P2rx4",4.83811052306346e-26,-0.465210792262344,0.647,0.743,7.75694260162764e-22
"Irgm2",2.19966315033986e-28,-0.465712994457197,0.198,0.361,3.5267199289399e-24
"Gbp2",2.40058767318054e-15,-0.466853582193768,0.518,0.612,3.84886221641037e-11
"Mdfic",2.61687552216999e-15,-0.46874339807473,0.666,0.711,4.19563652469515e-11
"AC125149.3",1.18110717071957e-37,-0.471670442258803,0.188,0.373,1.89366912681468e-33
"Lgals9",8.25738150633691e-37,-0.472994494488093,0.329,0.515,1.323905976911e-32
"H2-Q7",2.63975264565514e-46,-0.474824736637795,0.934,0.954,4.23231541677888e-42
"Sp100",4.21982866202234e-19,-0.475457318064539,0.471,0.58,6.76565129382042e-15
"Ctsl",5.79331599732213e-20,-0.476933772645393,0.512,0.629,9.28842353850657e-16
"C1qc",5.45912726866117e-25,-0.478285162340385,0.239,0.396,8.75261874984445e-21
"Plekho1",2.50356845634979e-39,-0.478959765592074,0.59,0.724,4.01397130606562e-35
"H2-Q4",3.18482964863193e-33,-0.479902730611739,0.739,0.808,5.10623737565157e-29
"Oas2",5.10629897495888e-47,-0.480512398128476,0.124,0.323,8.18692914655157e-43
"Slc30a1",4.02443506251385e-40,-0.482025695388248,0.291,0.509,6.45237673572846e-36
"Ms4a6b",5.42719665328374e-22,-0.482461011888907,0.714,0.748,8.70142439420981e-18
"Serpina3g",7.81442409170704e-26,-0.489567700743187,0.284,0.443,1.25288661462339e-21
"Trim30d",1.33708125112803e-31,-0.49117664451545,0.227,0.401,2.14374236993357e-27
"Parp9",9.01772607395093e-24,-0.493287847693032,0.367,0.514,1.44581202143655e-19
"Pde7b",4.64200371995605e-08,-0.494126778532082,0.55,0.61,0.000744252456420553
"Lpxn",3.15837245571464e-18,-0.49424840187411,0.491,0.595,5.06381855824729e-14
"Ifi35",2.60566373348229e-38,-0.494695222297593,0.338,0.531,4.17766066389215e-34
"Ms4a6d",1.38798185342046e-25,-0.49568782445758,0.753,0.787,2.22535130558903e-21
"Gbp2b",5.02541538172267e-13,-0.498753068766384,0.594,0.66,8.05724848151596e-09
"Ascc3",8.89028952770362e-21,-0.499274175615657,0.63,0.719,1.42538011997672e-16
"Fnip2",5.25246977105133e-15,-0.500939847462922,0.51,0.601,8.42128478392659e-11
"Slc11a1",1.68718040781073e-24,-0.501692279252053,0.467,0.607,2.70505634784294e-20
"Cers6",3.50160021485508e-09,-0.50809202713847,0.675,0.723,5.61411562447715e-05
"Fam241a",1.17525508029841e-32,-0.517225831511771,0.244,0.418,1.88428647024244e-28
"Camk2d",1.22916961470334e-21,-0.519286265470302,0.404,0.541,1.97072764325386e-17
"Cox17",1.3140118661252e-38,-0.519996876692751,0.674,0.766,2.10675522495853e-34
