"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gpcpd1",0.0819794620224632,-0.144101323833726,0.719,0.762,1
"Pknox1",0.0819834332861284,-0.0579390374346666,0.379,0.481,1
"Vps72",0.0822237356866042,-0.0452413120825147,0.333,0.427,1
"Thap7",0.082525806580952,-0.0473378095441448,0.275,0.368,1
"Gm3839",0.0825867297070021,0.0356818841314742,0.111,0.059,1
"Tlr6",0.0829098134492765,-0.0239634557404423,0.124,0.2,1
"Rnf219",0.0829866809697832,0.0525560919808786,0.288,0.211,1
"Arl5b",0.0830286429897909,-0.0455670001109899,0.19,0.276,1
"Net1",0.0830556811964338,0.124460198492866,0.412,0.335,1
"Ppp3cc",0.0830575693164451,0.0642011740664081,0.235,0.162,1
"Psmd13",0.0831242988743246,0.134473533476923,0.843,0.827,1
"Ppfibp1",0.0831365867849229,-0.048438285793555,0.359,0.459,1
"Nup50",0.0831777176581457,0.113423592717019,0.471,0.427,1
"Pds5b",0.0835421524804543,0.131919245795648,0.667,0.643,1
"Brd7",0.0837215900784865,0.0942581313009715,0.778,0.762,1
"Smg1",0.0837653028915729,0.107924141165931,0.915,0.935,1
"Calu",0.0837923048090846,-0.122779403201492,0.706,0.762,1
"Pold2",0.0837979184207606,-0.0446789052220906,0.17,0.243,1
"Cetn2",0.0839267154057068,-0.0563390971508999,0.49,0.605,1
"Mrpl40",0.083931038270532,0.127460982322296,0.556,0.519,1
"Sugp1",0.0839535311357342,-0.059710509576302,0.314,0.4,1
"Mocs2",0.0840010356201645,-0.072348361113969,0.444,0.541,1
"Ube2e3",0.0842511258841803,-0.0851114978201303,0.614,0.735,1
"Bfar",0.0844289844579341,-0.0513310800817901,0.601,0.703,1
"Ttc3",0.0844939035419127,-0.0957155113362287,0.627,0.686,1
"Cep120",0.0845048654542319,-0.00798457975455658,0.438,0.551,1
"Rab3d",0.0846984736647319,0.168097697131035,0.725,0.719,1
"Rhob",0.0847325878157428,0.180469333863229,0.804,0.741,1
"Tnfsf12",0.0847393346527386,-0.065174835796141,0.739,0.827,1
"Mboat7",0.0847752344436889,-0.0608653107709875,0.523,0.616,1
"Sgpp1",0.0848726606000632,-0.0967439532449486,0.817,0.87,1
"Taf4b",0.085016524772701,0.00551559028224807,0.183,0.114,1
"Rnaseh2b",0.0850172249747756,-0.0243797054467601,0.242,0.33,1
"Sacm1l",0.0850409037345856,0.103562832111681,0.68,0.622,1
"Amer1",0.085048542419057,-0.0351340433200243,0.111,0.178,1
"Ehd1",0.0850942976449208,-0.0970765247467893,0.928,0.941,1
"Cryzl1",0.0851609539179578,-0.0776187824073101,0.405,0.481,1
"Chd1l",0.0851613879646603,0.0804759812925612,0.255,0.184,1
"Ero1lb",0.0852158967004512,0.109871780656032,0.582,0.519,1
"Tle1",0.0853394200543425,-0.0480682686919657,0.17,0.249,1
"Lrrc1",0.0854425285527708,0.0638683936228485,0.333,0.249,1
"Trp53rkb",0.0855148930619072,0.0403566914975171,0.124,0.07,1
"Egln2",0.0855235177384272,-0.0712379846569894,0.523,0.6,1
"Map3k20",0.0855645395860243,-0.0890299193751947,0.288,0.384,1
"Rarb",0.0856014372912258,-0.0511866576880218,0.588,0.708,1
"Pex11b",0.0856625468069399,-0.0310204228934256,0.144,0.222,1
"Ikzf1",0.0857450809106873,0.149676237121301,0.98,0.973,1
"Stoml1",0.0857839719246172,-0.0545359840319858,0.17,0.243,1
"Rbpj",0.0859511557602113,-0.118650098575665,0.993,0.995,1
"Tbc1d24",0.0860788536490494,-0.0238356298547144,0.085,0.146,1
"Hist2h2ac",0.0861390398813353,-0.015289291348203,0.059,0.114,1
"Tmem273",0.0861935029337938,0.177395998601575,0.333,0.27,1
"Ptpn2",0.0862134222036244,-0.0940022323379915,0.627,0.692,1
"Igf2r",0.0865793161683655,0.0755797710885404,0.248,0.189,1
"Mmaa",0.0866254550815596,0.0669741161103889,0.242,0.173,1
"Myg1",0.0867029324800517,-0.0506049900151105,0.301,0.395,1
"Hat1",0.0868315714625346,-0.0411348854687176,0.314,0.427,1
"Plcb4",0.0869719437608527,-0.0226587932799137,0.059,0.114,1
"Pus10",0.0869957015643292,-0.0736849861465909,0.268,0.341,1
"Tmem250-ps",0.0870557393410889,-0.0436181690443538,0.229,0.314,1
"Ifngr2",0.0871251899421478,0.149289428472506,0.752,0.751,1
"Amdhd2",0.0871498278362001,-0.0683653938900787,0.242,0.319,1
"Ctdnep1",0.0871837780600751,0.113829344426923,0.817,0.822,1
"C9orf72",0.0871846655168207,-0.0378578477783436,0.281,0.368,1
"Dcun1d3",0.0872399382537728,-0.03216207414729,0.235,0.33,1
"Alpk1",0.0872662575468841,0.103690476990012,0.797,0.784,1
"Ltbp1",0.0872795163186182,-0.0738914224122973,0.196,0.286,1
"Gm12216",0.0872962973544448,-0.00602824003263377,0.085,0.151,1
"Phb2",0.0873557592633223,-0.079333452651133,0.791,0.865,1
"Dync1h1",0.0874377042607342,0.112192905663706,0.935,0.924,1
"Gucd1",0.0874437199380316,0.0705014298198594,0.562,0.481,1
"Ss18l2",0.0874958082335941,-0.0466595295574405,0.418,0.535,1
"Caprin1",0.0876638075655186,-0.0963025561473358,0.928,0.946,1
"Vmp1",0.0878894418097357,0.0785385221075814,0.961,0.941,1
"Cul9",0.0879292601249076,-0.0539486256683176,0.196,0.281,1
"Hspa13",0.087986255053797,-0.0316055334327331,0.327,0.438,1
"Lsm7",0.0880295161580413,0.114150747469781,0.562,0.519,1
