"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Chst11",4.27058778649656e-08,-0.38035764120727,0.57,0.579,0.000684703339808993
"Gadd45b",1.71717033322876e-21,-0.382451761252346,0.81,0.852,2.75313919526567e-17
"Itga5",2.05178033280972e-17,-0.387872609410407,0.492,0.579,3.28961940759383e-13
"Zeb1",2.14218818591567e-13,-0.389561413109174,0.485,0.543,3.4345703184786e-09
"Whrn",4.50580835730404e-14,-0.3910870184237,0.575,0.597,7.22416253926557e-10
"Maff",1.53072727255437e-21,-0.405589385029096,0.466,0.544,2.45421503608642e-17
"Batf",8.81089275874898e-19,-0.406155130211265,0.553,0.62,1.41265043601022e-14
"Samd4",5.8830455042861e-13,-0.408879113199489,0.107,0.182,9.4322868570219e-09
"Kdm6b",3.69951737061894e-25,-0.410993235972909,0.87,0.887,5.93143620031335e-21
"Pim1",7.63098208640781e-20,-0.415299175394604,0.67,0.726,1.22347535791376e-15
"Pmp22",2.18340755775296e-33,-0.416690921240208,0.871,0.899,3.50065733734532e-29
"Rcan1",5.88350962374227e-08,-0.423411558844669,0.573,0.602,0.000943303097974598
"Sbno2",2.60079032244012e-18,-0.425838680024456,0.594,0.631,4.16984712396825e-14
"mt-Atp6",8.43412801398696e-40,-0.42847948967888,0.991,0.994,1.35224374448253e-35
"Pdgfa",4.60982793314866e-07,-0.431082717667915,0.326,0.359,0.00739093712521724
"Sh3bp5",1.20529637344547e-13,-0.434359594865632,0.477,0.519,1.93245167554512e-09
"mt-Nd2",2.42283505494102e-39,-0.439323846763344,0.963,0.964,3.88453144358695e-35
"Gem",3.09519766040692e-20,-0.439568884570068,0.707,0.775,4.96253040893042e-16
"Ier3",1.41605061777932e-24,-0.443841897360835,0.778,0.83,2.27035395548559e-20
"Pik3r5",5.32345141029024e-18,-0.45607122109214,0.689,0.722,8.53508964611835e-14
"Txnrd1",7.67135958443581e-21,-0.457765275940906,0.59,0.652,1.22994908217259e-16
"Marcksl1",5.38103530941008e-21,-0.465938707274843,0.492,0.583,8.62741391157719e-17
"Bcor",2.2475837953881e-24,-0.468385683729422,0.77,0.798,3.60355109914575e-20
"Hbegf",6.72579662947429e-10,-0.471460665669041,0.245,0.309,1.07834697360361e-05
"Irf2bpl",3.64155350211085e-23,-0.478033983698647,0.455,0.541,5.83850272993433e-19
"Fam129b",3.65917350460201e-19,-0.486240078512665,0.252,0.349,5.8667528799284e-15
"Nfkb1",1.03026232135843e-30,-0.494685604531722,0.949,0.946,1.65181957983397e-26
"Cpd",6.71063927641213e-23,-0.496254326763401,0.473,0.553,1.07591679518716e-18
"Trim30c",6.08062290966598e-18,-0.502073027688448,0.113,0.204,9.74906271106746e-14
"Nrp2",1.81036050626273e-14,-0.502166501077275,0.371,0.431,2.90255099969103e-10
"Hivep2",2.68289479152694e-18,-0.509716953691592,0.661,0.697,4.30148521925515e-14
"Mafb",1.46845811132444e-20,-0.517485982330602,0.618,0.728,2.35437888988648e-16
"Adamts1",2.04344715284329e-10,-0.518627736747062,0.172,0.247,3.27625882015364e-06
"Man1a",6.40440457919153e-13,-0.525490238496066,0.882,0.861,1.02681818618178e-08
"Bach1",1.57740745918127e-47,-0.528305490993283,0.873,0.905,2.52905737930533e-43
"Ifrd1",4.45689679714592e-41,-0.53331258322913,0.928,0.951,7.14574263486405e-37
"Ankrd33b",4.49231662987913e-18,-0.539514241462559,0.207,0.306,7.20253125268522e-14
"Klf7",1.17242800540014e-33,-0.539586700366644,0.609,0.697,1.87975382105804e-29
"Gpr84",1.18112365032871e-22,-0.575400680589948,0.574,0.668,1.89369554857201e-18
"Ptprm",7.59489993029391e-25,-0.588689363275484,0.457,0.567,1.21769030582402e-20
"Raph1",4.01942643233274e-21,-0.589973307551113,0.195,0.301,6.44434639895908e-17
"Fnip2",1.32704606854274e-33,-0.600096195260154,0.659,0.718,2.12765296169458e-29
"Cdk6",4.89020256634444e-42,-0.60822737069797,0.714,0.806,7.84046177462004e-38
"Crybb1",3.30260952355172e-61,-0.651915866970984,0.38,0.594,5.29507384911048e-57
"Creb5",2.36393610141617e-19,-0.653836129387063,0.388,0.493,3.79009875140055e-15
"Csf1",1.74877366404212e-15,-0.722480556345793,0.368,0.454,2.80380881555874e-11
"Myo1e",1.49908179486732e-42,-0.837945128938502,0.533,0.678,2.40347784171078e-38
"Fcrls",2.92692488831142e-112,-0.851767089678452,0.601,0.842,4.6927386734297e-108
"Nav3",5.55293617114885e-137,-0.95468454797019,0.619,0.911,8.90302256320296e-133
"Csmd3",4.47381360469167e-167,-1.15477627036614,0.448,0.855,7.17286535240216e-163
