"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc44a2",0.0169522373850149,-0.0346379466037593,0.069,0.12,1
"Arid5a",0.0169600608017205,-0.0664403888492656,0.415,0.542,1
"Abhd2",0.0170229821660234,-0.0331640139163046,0.069,0.12,1
"Ggh",0.0170540515434956,0.200773321624402,0.423,0.354,1
"Cebpb",0.017094293409514,0.161011718385879,0.96,0.938,1
"Txlng",0.0171029550937206,-0.129815927914881,0.126,0.188,1
"Lamtor5",0.0171830615327669,-0.0633771283411606,0.378,0.495,1
"Zfp654",0.0172846466639792,-0.0679566260038973,0.158,0.229,1
"Khk",0.0172847691541995,0.133100023389842,0.226,0.161,1
"Crebbp",0.0173078763401748,-0.19680712235275,0.626,0.698,1
"Snrpb",0.0173914250007713,-0.0893372818095355,0.603,0.651,1
"Hk3",0.0173927673092116,-0.201875480593318,0.467,0.573,1
"Alkbh3",0.0174288646648582,-0.0333810938996273,0.113,0.177,1
"Ifnb1",0.0174547995396533,0.109681067779563,0.122,0.062,1
"Trmt10a",0.0174643375559804,-0.0633163603293456,0.102,0.161,1
"Cox10",0.0174870423184455,-0.0599689540082009,0.09,0.146,1
"Tpr",0.0175014119365624,-0.220340319932272,0.618,0.708,1
"Ddx24",0.0176104100960174,-0.15888497227676,0.487,0.583,1
"Cdc42ep4",0.0176777390082726,0.102576882666015,0.188,0.12,1
"Dusp8",0.0178124442218912,-0.112922298733811,0.16,0.234,1
"Gmfb",0.0178239818939485,-0.0605979847673914,0.273,0.359,1
"Nom1",0.0178844414307012,-0.0738948054982831,0.108,0.167,1
"Tsen34",0.0178913679128115,-0.101547893621889,0.119,0.182,1
"Atad3a",0.0179104769936757,-0.04398176946001,0.086,0.141,1
"Cebpzos",0.0179179377123852,-0.0212267119378172,0.169,0.25,1
"Ash1l",0.0179206326705135,-0.245044661087248,0.428,0.526,1
"Zmynd15",0.0179378386229558,-0.192051274072076,0.319,0.401,1
"Ube3c",0.0179588231824656,-0.0717475743776954,0.133,0.203,1
"Snx8",0.0179589646036111,-0.322068943488983,0.664,0.719,1
"Ubxn4",0.0179774101871813,-0.302060182107645,0.731,0.776,1
"Orc3",0.017980349782717,-0.0533857204615685,0.098,0.156,1
"Zc3h10",0.0180203725166602,-0.0504105493846052,0.143,0.214,1
"Pkn2",0.0180600663247872,-0.196184498576701,0.332,0.411,1
"Fbxw11",0.0180856782435124,-0.0978986631342393,0.485,0.589,1
"Lbr",0.0180984567262551,-0.11306962406533,0.199,0.276,1
"Lrba",0.0181399585921905,-0.057049440219949,0.113,0.172,1
"Pcsk7",0.0181536933801372,-0.0998814731804486,0.119,0.182,1
"Snx16",0.0181562211074889,-0.140470591247995,0.153,0.224,1
"Nup205",0.0181711317763785,-0.10221248231397,0.087,0.141,1
"Bop1",0.0181717098652381,-0.0639204012939932,0.121,0.188,1
"Ms4a6d",0.0181759885791763,-0.225733112198564,0.685,0.693,1
"Tex14",0.0181797625896667,0.295093982784299,0.34,0.276,1
"Rgs9",0.0182320008716216,-0.15484226695646,0.142,0.203,1
"Ivd",0.0182735145390578,-0.0381215861181254,0.07,0.12,1
"Gtf2e2",0.018313201772542,-0.115888605771217,0.159,0.229,1
"Jmy",0.0183170415898129,-0.184554230530525,0.502,0.573,1
"Gfpt1",0.0183383847317916,-0.226865080840386,0.309,0.406,1
"Rbm25",0.018373505347701,-0.243647181819404,0.712,0.776,1
"Naxd",0.0183759385763255,-0.0760187866933542,0.142,0.208,1
"Tbc1d23",0.0183860270526943,-0.117003054174942,0.269,0.359,1
"Phf20",0.0184206354030481,-0.110720415121369,0.519,0.609,1
"Atg9a",0.0184712996368875,-0.038866118728585,0.115,0.177,1
"Polr2j",0.0184792033357505,-0.0787242525396204,0.23,0.318,1
"Edrf1",0.01850743967797,-0.0720471865518311,0.06,0.104,1
"Cryzl1",0.0185709348787456,-0.0477683765749535,0.169,0.245,1
"Sf3a2",0.0185757253393684,-0.0459340565940851,0.108,0.167,1
"Bcl2a1a",0.018612548676698,0.319181679418624,0.625,0.573,1
"Cndp2",0.0186147178840761,-0.111228774997598,0.703,0.76,1
"Ythdf2",0.0186365869018811,-0.0676170738621972,0.282,0.38,1
"Lrp4",0.0186393591475158,-0.05249607342118,0.059,0.104,1
"Fmc1",0.0187452044200445,-0.0609698968262493,0.115,0.177,1
"Slc35a5",0.018747804050085,-0.0434070551539716,0.103,0.161,1
"Nap1l4",0.0187486231705057,-0.0728238296848556,0.23,0.307,1
"Rab40c",0.0187709764463636,-0.0574196497635591,0.092,0.146,1
"Zfp429",0.0188064523143675,-0.0452114700074602,0.075,0.125,1
"Ppm1h",0.0188170308699577,-0.195086943532613,0.542,0.63,1
"Mllt1",0.0188313213108598,-0.100420692283623,0.076,0.125,1
"Zfp384",0.0188359728851577,-0.119014079416499,0.166,0.234,1
"Lrrc40",0.0188694519895126,-0.0549812930437389,0.067,0.115,1
"Ylpm1",0.0189096988615883,-0.0878539806585862,0.189,0.271,1
"Commd1",0.0189640861505039,-0.042744624993725,0.263,0.365,1
"Ccdc58",0.0189643462703525,-0.128955474262935,0.089,0.141,1
"Atxn2",0.0190497955832522,-0.305585078914991,0.259,0.333,1
"Zfp326",0.0190699198231613,-0.316199749429892,0.299,0.37,1
"Atpif1",0.0190858381260737,0.229758068571373,0.82,0.76,1
"Wee1",0.0191567424980815,-0.039957105656482,0.085,0.141,1
"Arnt",0.0191723039357758,-0.195540663351316,0.386,0.495,1
"Sh2b3",0.0192124238922224,-0.111687127397642,0.318,0.401,1
"Atp13a2",0.0192214064478486,-0.0967475806046618,0.405,0.49,1
"mt-Cytb",0.0193435452088503,-0.24637549407073,0.995,0.995,1
"Utp14b",0.0193437980872534,-0.068384618299877,0.105,0.161,1
"Ppox",0.0193837155670187,-0.0367632332015019,0.074,0.125,1
"Eif2b3",0.0194206406806659,-0.0300130622472795,0.067,0.115,1
"Cops5",0.0194715076842459,-0.087711566226543,0.216,0.297,1
"Napsa",0.0195627477228664,0.175127968676006,0.135,0.078,1
"Klhl28",0.0195804882750333,-0.03500571018843,0.075,0.125,1
"Gart",0.0195953227187528,-0.0421162578325613,0.114,0.177,1
"Phf11b",0.0196054985808021,-0.176614931243786,0.178,0.245,1
"Amd1",0.0196932043405904,-0.074951663697896,0.158,0.229,1
"Pbxip1",0.0197666588376375,0.112012778668113,0.197,0.13,1
"Tlr1",0.0197850875189704,-0.0922420194027848,0.162,0.229,1
"Hint2",0.0198409879635426,-0.0849322463409305,0.257,0.344,1
"Cpeb3",0.0198680192063758,-0.11757317469612,0.124,0.188,1
"Zfp871",0.0199615155087106,-0.0905279009199146,0.27,0.359,1
"Plekhm3",0.0199767155427928,0.178413785856887,0.493,0.417,1
"Rab7",0.0200608481157015,-0.246800025076996,0.848,0.901,1
"Isy1",0.0200817002911198,-0.245489838148926,0.307,0.385,1
"Dtnb",0.0200926203813741,-0.214777592697632,0.094,0.146,1
"Slc1a5",0.0201271482474662,-0.111186900817011,0.098,0.151,1
"Chmp4b",0.0202186093401212,-0.16087425776389,0.742,0.812,1
"1700025G04Rik",0.0202230271949981,0.0935105040886137,0.166,0.099,1
"Naa60",0.0202329135037039,-0.0342831074696404,0.127,0.193,1
"Zfp445",0.0202389484095339,-0.0864547857815323,0.195,0.271,1
"Tmem179b",0.0202399860988716,-0.0640919209224089,0.247,0.333,1
"Ldlrad4",0.0202528729743815,-0.0653574084517747,0.611,0.536,1
"Atp8b4",0.0202703214196385,0.180051873784435,0.195,0.125,1
"Sphk1",0.0203168105008089,0.122851689665952,0.125,0.068,1
"Phospho2",0.0203811724789894,-0.0172724302706611,0.062,0.109,1
"Mlf2",0.0204972983733718,-0.0349456561619759,0.351,0.453,1
"mt-Co2",0.0205491623428574,0.0553478638384206,0.999,1,1
"Stk19",0.0205520895452113,-0.0878365330838288,0.265,0.349,1
"Spcs1",0.0205535006208092,-0.0509896911957298,0.371,0.474,1
"Olfml3",0.0205828609185551,-0.0548737077181909,0.103,0.161,1
"Ppp1r13b",0.0205988120673242,-0.152694629628402,0.139,0.203,1
"Nfatc3",0.0206022540317012,-0.105973372795801,0.181,0.26,1
"H2-Q6",0.0206109640595127,-0.220289060108695,0.735,0.786,1
"Irf8",0.0206317239440951,-0.0842548039700919,0.685,0.734,1
"Atg4b",0.0206771246783145,-0.0273634038373013,0.113,0.177,1
"Man2b1",0.0206789921513904,0.253278650517407,0.661,0.641,1
"Dnajb2",0.0207649808200084,-0.0534286647367318,0.201,0.281,1
"Snrnp70",0.0207655697718522,-0.0901127940363,0.613,0.703,1
"Mrpl20",0.0207859517151596,-0.0517151612322718,0.291,0.38,1
"Nup88",0.0208087483113446,-0.040641729067322,0.141,0.208,1
"Cyth1",0.0208854904436546,-0.3620743028625,0.732,0.802,1
"Cdyl",0.0209015520878813,-0.136459112868998,0.134,0.198,1
"Chd7",0.0209128822752705,-0.177574034625289,0.485,0.557,1
"Jarid2",0.0209297911585849,0.137270223644902,0.686,0.62,1
"Tmbim4",0.0209683276163526,-0.0826805058147917,0.484,0.568,1
"Urod",0.0210459651270004,-0.0253072840177782,0.078,0.13,1
"Cop1",0.0210493984912275,-0.255323797177571,0.299,0.375,1
"Ap3d1",0.0210725021074167,-0.098176587475289,0.289,0.37,1
"Map3k5",0.0210857394776602,-0.148598469731228,0.417,0.547,1
"Rab11b",0.0211176764194114,-0.118496704603583,0.475,0.583,1
"Clk1",0.0211282158435815,-0.180136894613147,0.677,0.781,1
"Hic1",0.0211905026517842,-0.0656430489958636,0.085,0.135,1
"Cep120",0.0212978763608685,-0.0408396792028597,0.173,0.245,1
"Phlda1",0.0213935083013354,0.409188555269258,0.45,0.391,1
"Commd6",0.0213972767432754,-0.0827928055782189,0.272,0.354,1
"Dpy30",0.0214758071222922,-0.0430419767855259,0.206,0.286,1
"Gpr34",0.0214846219445453,0.188708241060752,0.403,0.333,1
"2210408I21Rik",0.0215861638241878,-0.10715182062539,0.073,0.12,1
"Anpep",0.0215944818807199,-0.0590653562572011,0.147,0.214,1
"Pgs1",0.0216711787048301,-0.122285116184448,0.393,0.484,1
"Eps15",0.0216767739542972,-0.224498508156554,0.518,0.583,1
"Lactb2",0.0216883483367017,-0.0606385034169847,0.164,0.234,1
"Lcorl",0.0217195916042605,-0.274596449575235,0.508,0.573,1
"Tmem87b",0.0217645148651941,-0.0733342396344873,0.185,0.266,1
"Rnf185",0.0219275969596254,-0.112714812010634,0.264,0.359,1
"Ubr4",0.0219366759594964,-0.17163553318142,0.235,0.307,1
"Nup35",0.0220410579101227,-0.0794789335087893,0.075,0.125,1
"Atp6v1b2",0.0220515329054383,-0.14122723756718,0.597,0.708,1
"Fam160b2",0.0222577117264234,-0.150517584686981,0.069,0.115,1
"Tbc1d5",0.0222919787093859,-0.230037524061199,0.567,0.656,1
"Tsc22d2",0.0223232293650547,-0.107157055429059,0.394,0.49,1
"Zfp207",0.0223285398344253,-0.0777947439168589,0.4,0.505,1
"Tlr2",0.0223650116178264,0.286091790976496,0.659,0.599,1
"Hsd17b4",0.0224065217561934,-0.0153993310470209,0.194,0.276,1
"Dpp7",0.0224648305948291,-0.0845858427984454,0.222,0.307,1
"Atp1a3",0.0225016574263699,-0.0423306632454981,0.068,0.115,1
"Ttc32",0.0225619687317573,-0.0232323736949196,0.089,0.146,1
"Tnfaip2",0.0225813812821573,-0.0449761044425658,0.701,0.615,1
"Nampt",0.0226486946851062,-0.11090638503728,0.654,0.714,1
"Rbm19",0.0227026255666413,-0.0709993824667997,0.102,0.156,1
"Kcnq1",0.02277077119072,0.0742145587516102,0.105,0.052,1
"Dera",0.0229351674462036,-0.13336320541759,0.106,0.161,1
"Kras",0.022935265113863,-0.242164721644977,0.598,0.651,1
"Sod1",0.022944598943339,0.197756268989966,0.567,0.479,1
"Gbp5",0.0229590743359897,0.373050930781437,0.298,0.229,1
"Acot8",0.023079202295212,-0.0495014494548327,0.13,0.193,1
"Zfp513",0.023171228091751,-0.0871574373565858,0.133,0.193,1
"Tmem68",0.0231751879396838,-0.0672484624361212,0.184,0.26,1
"Mcc",0.0232465942731486,-0.386946208800988,0.129,0.182,1
"Stk38l",0.0232522931449617,-0.0401985912816462,0.183,0.26,1
"Tmem63a",0.0232600574787159,-0.0594641576627153,0.129,0.193,1
"March3",0.0232760397523103,-0.395110525780083,0.352,0.432,1
"Slc31a1",0.0233954888302682,-0.0257792912544462,0.317,0.417,1
"Dcxr",0.0234293070193386,-0.0457089564947527,0.178,0.255,1
"Hivep1",0.0235346506746291,-0.316077017342685,0.59,0.688,1
"Wiz",0.0235757448103395,-0.0155551455290446,0.087,0.141,1
"Cryba4",0.0236716086770323,-0.0890271112569375,0.063,0.109,1
"Trio",0.0236847150575284,-0.302793952361913,0.502,0.589,1
"Acsl3",0.023713779053884,-0.10982090382795,0.152,0.219,1
"Zc3h15",0.0237302276482186,-0.0867211646291949,0.402,0.51,1
"Havcr2",0.0237511727895183,0.129971881895232,0.445,0.385,1
"Csf1r",0.0238159619644497,-0.120503641577064,0.918,0.927,1
"Lsg1",0.023819284148595,-0.155758073694035,0.149,0.208,1
"Hps5",0.023855309713511,-0.099442541489916,0.212,0.292,1
"Fgd6",0.0238643915283504,-0.166252465801482,0.222,0.292,1
"Pml",0.0238866625518178,-0.0577025120647855,0.149,0.214,1
"Arglu1",0.0239036215074189,-0.133776201099544,0.321,0.411,1
"Taf15",0.0239297766110289,0.175683194371112,0.462,0.385,1
"Nsmce3",0.0240204474114071,-0.0370169709995485,0.102,0.161,1
"Gbe1",0.0240328542379303,-0.150277699543144,0.137,0.198,1
"Akap8l",0.024065822615166,-0.09402122827604,0.205,0.286,1
"Bnip2",0.02409050236926,-0.110180816534305,0.465,0.568,1
"Mtrex",0.0241030986445517,-0.0798213103662455,0.181,0.255,1
"Hnrnpa2b1",0.0241432440235447,-0.161014578059025,0.87,0.865,1
"Gatm",0.0241579269461246,-0.231784915613047,0.86,0.875,1
"Nt5dc3",0.0241943955574176,-0.0141373583526053,0.083,0.135,1
"Aars",0.0242179161494766,-0.16495837175203,0.318,0.396,1
"Slf2",0.0242321393621406,-0.17131555561356,0.436,0.542,1
"Wdr70",0.0242342005432234,-0.117423723649314,0.216,0.292,1
"Mef2c",0.0243153633110971,-0.195232301297389,0.767,0.807,1
"Gigyf1",0.0243677124628999,-0.120760325025171,0.182,0.25,1
"Timm23",0.0243987968488055,-0.0803743146541862,0.373,0.464,1
"Gabpb1",0.0244024834284843,0.135578083908567,0.332,0.255,1
"Plek",0.0244098794108204,0.0968359327246406,0.941,0.948,1
"Gns",0.02442409959479,-0.232867742968234,0.786,0.865,1
"Tvp23a",0.0244440262998795,0.110156837200458,0.145,0.089,1
"Ndfip1",0.024491667384369,-0.1381601073112,0.712,0.76,1
"Ctbp2",0.0246113718636585,-0.127346888886961,0.148,0.208,1
"Ndufa5",0.0246964531458512,-0.139020938329916,0.393,0.484,1
"Gm11808",0.0247251479677456,-0.0797170978350111,0.425,0.521,1
"Lancl1",0.0248208725381272,-0.0350229937431435,0.088,0.141,1
"Decr1",0.0248532323195207,-0.0402569924515056,0.08,0.13,1
"Bola1",0.0248640812505551,-0.0402992034212004,0.084,0.135,1
"4930453N24Rik",0.0248700597067866,-0.038698432771293,0.138,0.203,1
"Gusb",0.0248750692346788,-0.157940791063637,0.442,0.526,1
"Luc7l3",0.0249026459214461,-0.167525233425659,0.451,0.536,1
"Etv6",0.0249324926076265,0.144769620706347,0.869,0.88,1
"Pnkp",0.0249542128946039,-0.047877694517651,0.125,0.188,1
"Gpd2",0.0249563217643827,-0.115616176076009,0.29,0.385,1
"Man1a",0.0249812048301085,-0.534128669143055,0.863,0.911,1
"Lemd3",0.025172497997224,-0.107891190542661,0.387,0.479,1
"Srgap3",0.0252334482847842,0.123023117367614,0.101,0.052,1
"Tiam1",0.0252391315128358,0.112963172971636,0.122,0.068,1
"Slc8b1",0.0252507078635322,-0.188815490047013,0.582,0.661,1
"Crtc3",0.0252874769765307,-0.185179628025686,0.414,0.51,1
"Bckdk",0.0252880658437127,-0.0342043868199066,0.1,0.156,1
"Usp37",0.0253232926721378,-0.28001708554228,0.307,0.385,1
"Cfap20",0.0253282587540908,-0.083192932842091,0.156,0.224,1
"Mtpap",0.0253770963940462,-0.0762807046492748,0.196,0.271,1
"Gbp2",0.0254075710871924,-0.121023486570939,0.238,0.318,1
"Tceal8",0.0254168083473521,-0.0799116944564219,0.249,0.323,1
"Nsd3",0.0254179181431921,-0.280330549629062,0.505,0.568,1
"Pi4k2a",0.0254256293265857,-0.259200570746221,0.447,0.521,1
"Ndufaf3",0.0256837775605589,-0.034267640539147,0.11,0.167,1
"Pnisr",0.0257004832704703,-0.0885866791913565,0.298,0.385,1
"Prkn",0.0257167408910443,-0.171325109851718,0.302,0.391,1
"Ctla2b",0.0258015904304579,-0.0565836155365982,0.065,0.109,1
"Slc25a32",0.0259647219784954,-0.0354188861255135,0.061,0.104,1
"Fndc7",0.0259755262754642,0.140196047990767,0.169,0.109,1
"Msantd4",0.0260136076841706,-0.068768059665434,0.096,0.151,1
"Chtop",0.0260156964919942,-0.122322834944411,0.339,0.427,1
"Coq5",0.0261554877653693,-0.0487707485537101,0.101,0.156,1
"Pdss2",0.0261800641218653,-0.114976320863694,0.085,0.135,1
"Map1lc3b",0.0262509177869097,-0.141060321199968,0.704,0.75,1
"Siae",0.0263290859623408,-0.0294423762945701,0.079,0.13,1
"Srpk1",0.026361640782879,-0.111907620643714,0.158,0.224,1
"Mthfd1l",0.0263685548038952,-0.0665096676122316,0.066,0.109,1
"Galnt11",0.026388886823902,-0.118871973753456,0.245,0.323,1
"Pum3",0.0264375245574897,-0.085457497964408,0.161,0.224,1
"Phlpp1",0.0264592528665951,0.2249491129174,0.613,0.547,1
"Mrpl9",0.0264780592424483,-0.0247734419269134,0.152,0.224,1
"Lman2",0.0264854263622186,-0.0989663575956166,0.478,0.578,1
"Gpr180",0.0264966242175132,-0.115517551522551,0.074,0.12,1
"Mrps30",0.0266606190132103,-0.0376765114399093,0.08,0.13,1
"R3hdm2",0.026679256516279,-0.224626009417725,0.591,0.672,1
"Adap2",0.0267382970091472,-0.174759091480432,0.464,0.536,1
"Rnf227",0.0267496881944053,-0.119140583757861,0.075,0.12,1
"Cd36",0.0268277753040153,-0.396149564777741,0.703,0.578,1
"Rbx1",0.0268553316064929,-0.116298428856923,0.571,0.667,1
"Atg3",0.0268646539683747,-0.205353157141546,0.445,0.547,1
"Sltm",0.0269065416847754,-0.0998756882104745,0.392,0.49,1
"Trir",0.0269808570608689,-0.171801487584534,0.431,0.536,1
"Unc93b1",0.027003250711455,0.173905378794177,0.923,0.875,1
"Leng8",0.0271026025932425,-0.0764454137728507,0.158,0.224,1
"Btbd7",0.0271767447286486,-0.198928508072312,0.402,0.474,1
"Plcb2",0.0271796154048009,0.147283202655848,0.163,0.109,1
"Socs1",0.0271838584669717,-0.108521898549548,0.066,0.109,1
"Vti1b",0.0272288136450412,-0.0582876114274474,0.273,0.37,1
"Actr2",0.027314723159199,-0.0941205520165582,0.786,0.823,1
"Snx30",0.0273983322720402,-0.0868568171490605,0.271,0.354,1
"Ifi206",0.0274286662515604,-0.0667273076625541,0.111,0.167,1
"Agap3",0.0274329740650469,-0.0812305965168285,0.181,0.25,1
"Tnpo3",0.0274580892146457,-0.219225395780583,0.293,0.365,1
"Hspa8",0.0274730846183044,-0.133131101315502,0.987,0.979,1
"Map11",0.0274904690356294,-0.037176835480403,0.235,0.318,1
"Atp6v1g1",0.0275231679471895,-0.126417973130097,0.761,0.807,1
"Gadd45gip1",0.0275966630908663,-0.0501147807590003,0.189,0.26,1
"Lamtor1",0.0276207479734592,-0.143974476340733,0.391,0.49,1
"Atp6v1c1",0.0276337625985821,-0.172150389017841,0.683,0.76,1
"9930021J03Rik",0.0277318595406636,-0.0302760621251582,0.206,0.286,1
"Hnrnpa3",0.0277696382394111,-0.0835715849440826,0.886,0.922,1
"Ap5z1",0.0278265189737161,-0.0381023644956418,0.09,0.141,1
"Vps29",0.0279255991875436,-0.11318024992114,0.489,0.594,1
"Rab24",0.0279312860076208,-0.0702245304640529,0.313,0.411,1
"Thap12",0.027975828131013,-0.092410586072376,0.135,0.193,1
"Mcm5",0.0279977718121497,-0.0527846499750101,0.069,0.115,1
"Tiparp",0.0280135211853948,0.137336863447081,0.78,0.771,1
"Camkk2",0.028037321600963,-0.179729258901116,0.204,0.271,1
"Pea15a",0.0280615456871257,-0.130415057450217,0.666,0.745,1
"Ostm1",0.0280892688991457,-0.0729941049212934,0.175,0.24,1
"Pdhx",0.028204747614769,-0.0465115189772372,0.065,0.109,1
"Mmut",0.0282469480533109,-0.0296556237675967,0.096,0.151,1
"Kdm1a",0.0282689452820639,-0.106662184032232,0.247,0.318,1
"Chd6",0.0282802970678817,-0.121750916006092,0.286,0.365,1
"Nedd4l",0.0283001177220872,-0.30078024094254,0.265,0.328,1
"Pla2g7",0.028342455280904,0.0300725831590136,0.802,0.74,1
"Eif4ebp2",0.0284345491553251,-0.0657257079198214,0.216,0.292,1
"Ap3m1",0.0284569067061227,-0.0138497006904179,0.111,0.172,1
"Rassf8",0.0284695441416774,-0.168385895572085,0.224,0.297,1
"Arhgap12",0.0284920018650087,-0.378541908835221,0.237,0.312,1
"Setdb1",0.0285368110601813,-0.0943249992632507,0.119,0.177,1
"Ahsa2",0.0285394721222778,-0.148225314119276,0.189,0.255,1
"Ywhaq",0.0285480546369622,-0.0958579147520051,0.431,0.521,1
"Clec4a2",0.0285749235945898,0.192868662877193,0.575,0.521,1
"1810013L24Rik",0.0286363939729471,-0.178474399187837,0.437,0.531,1
"Tsga10",0.0286850839140057,-0.0510739906137702,0.061,0.104,1
"Hmox1",0.0287043328924136,-0.281070972387325,0.765,0.818,1
"Pvr",0.0287974338907802,0.10175155054727,0.383,0.312,1
"Rin3",0.02879972090775,0.18800663881428,0.278,0.214,1
"Abt1",0.0288941670707338,-0.0201346193375393,0.093,0.146,1
"Tgif1",0.0289619948214125,0.137805257665917,0.708,0.693,1
"Myo7a",0.0290112679229691,-0.0459958310054802,0.177,0.25,1
"Hyal1",0.029065851968897,-0.0636269777963608,0.062,0.104,1
"Ubr5",0.0291001945723954,-0.22793262930567,0.487,0.573,1
"Rufy1",0.0291241663422641,-0.0402978505250172,0.196,0.276,1
"Map2k3",0.0291636335334393,-0.2264646999101,0.547,0.615,1
"Umps",0.02917830973046,-0.01710880356928,0.083,0.135,1
"Zfpl1",0.0291940727590562,-0.0209908117603306,0.084,0.135,1
"Stt3a",0.0292021242543021,-0.00927637275108206,0.348,0.453,1
"Pabpn1",0.0292057903799485,-0.0394850832443483,0.086,0.135,1
"Gcc2",0.0292338232659837,-0.0567663041349489,0.151,0.214,1
"Selenoh",0.029322445479592,-0.0904151078654598,0.235,0.318,1
"Rnf31",0.0293236119087319,-0.034491404100606,0.084,0.135,1
"Otub1",0.0293772861439403,-0.0963516285068409,0.193,0.26,1
"Tpd52",0.0293861597925878,-0.267070667943158,0.909,0.917,1
"Nit2",0.029409198668367,-0.0189584712740047,0.092,0.146,1
"Arrdc3",0.0294441594761851,-0.0779720619154783,0.162,0.229,1
"Dhx30",0.0294563934248216,-0.0400511848394216,0.104,0.161,1
"Plod3",0.0294692779459309,-0.0181481452492483,0.219,0.297,1
"Rnf139",0.0294875573395903,-0.0506861234123205,0.102,0.156,1
"Ccr7",0.0295164231890956,0.428126191116253,0.209,0.146,1
"Tom1",0.0296201724974784,-0.294605701551917,0.559,0.651,1
"Anapc11",0.0297332168861978,-0.0124158627123714,0.212,0.302,1
"Sf3b3",0.0297378463099572,-0.204653224784552,0.298,0.37,1
"Emc4",0.02974441889971,-0.0396087289630274,0.147,0.208,1
"Arhgef10l",0.0297856115110499,-0.0365237359708704,0.219,0.302,1
"Fbxl14",0.0298281053962711,-0.0873990627371319,0.082,0.13,1
"Pnpla7",0.0298481158818708,-0.28015814134781,0.414,0.5,1
"Atp6v1e1",0.0298732022407234,-0.225714894013916,0.744,0.776,1
"Nsmf",0.0299017337685054,-0.0608974825677538,0.107,0.161,1
"1700123O20Rik",0.0299122714029043,-0.0243676863327141,0.105,0.161,1
"Atxn7l3",0.0299166521867009,-0.0388958546544899,0.118,0.182,1
"Cysltr1",0.0299319824997042,0.212827319160684,0.384,0.328,1
"Chmp2a",0.0299998040844175,-0.133799698951771,0.559,0.62,1
"Relb",0.0300682853170713,-0.192489827063328,0.778,0.859,1
"Egr1",0.0300859487374092,0.181045801053901,0.781,0.724,1
"Egr2",0.030095396815573,0.22750981150479,0.259,0.198,1
"Hras",0.0301085179799155,-0.0292318970091409,0.18,0.255,1
"Pcnp",0.0301468211561087,-0.113820441335689,0.381,0.464,1
"Tapbp",0.0301731868598568,-0.122616023810225,0.631,0.703,1
"Zcchc2",0.0301826249917739,-0.0844960078834017,0.18,0.245,1
"Wdr83os",0.0301902624918576,-0.00562979882771564,0.322,0.422,1
"Actr1b",0.0302096956785194,-0.0389080351953733,0.199,0.276,1
"Tinf2",0.0302403413080819,-0.128079352146338,0.088,0.135,1
"Vta1",0.0303611625558391,-0.136171646416916,0.294,0.375,1
"Mga",0.0303980987431534,-0.36960175018543,0.388,0.469,1
"Atp5h",0.0304803223115541,0.182487345488376,0.828,0.781,1
"Micu2",0.0305522710002393,-0.129652822983559,0.181,0.245,1
"Vipas39",0.0306955574891777,-0.113724668954146,0.145,0.203,1
"Gpkow",0.0310396980037641,-0.0625253077128216,0.115,0.172,1
"Itgb5",0.0310606896611576,-0.175822322972918,0.489,0.552,1
"Sp100",0.0311120858636825,-0.0997421375474901,0.352,0.427,1
"Ms4a4c",0.0311259780967968,-0.27822876639105,0.281,0.349,1
"Senp3",0.0311264362036362,-0.0641405866313332,0.136,0.198,1
"Thada",0.0311385490780258,-0.162846325212824,0.19,0.26,1
"Mat2b",0.0311426690873157,-0.00637552778270495,0.217,0.307,1
"Sbf2",0.0311480834396173,-0.232041417164732,0.53,0.62,1
"Mapk1ip1l",0.0311989698126706,-0.134819086632314,0.377,0.458,1
"Creb5",0.0312225617728962,-0.490945084009573,0.786,0.792,1
"Ccr2",0.031241004721839,0.310473027976742,0.199,0.135,1
"Gigyf2",0.0313586949311479,-0.21855388919878,0.268,0.339,1
"Slc9a1",0.0314226660471875,-0.0884834602432776,0.148,0.208,1
"Ing5",0.0314503522782891,-0.109276283872731,0.077,0.12,1
"Nlrp3",0.0314858156358643,0.0947902309569395,0.787,0.776,1
"Ubl4a",0.0315190039111031,-0.0219548411314107,0.121,0.182,1
"Parp8",0.0315853695606313,-0.311028373447235,0.474,0.552,1
"Tmem192",0.031619479965445,-0.041826678101758,0.369,0.458,1
"Syne1",0.0316535024961875,-0.283301369282027,0.228,0.302,1
"Brk1",0.0316578392552914,0.192750172432805,0.717,0.714,1
"Batf2",0.0316606140894484,-0.0503941405251547,0.098,0.151,1
"Cep85l",0.0316629113169952,-0.0714091059462732,0.127,0.188,1
"Stau1",0.0319527038179975,-0.159507243320496,0.267,0.349,1
"Snx14",0.0319748082536621,-0.0525181848669201,0.082,0.13,1
"Mtch2",0.0321245607102407,-0.12243425246943,0.306,0.385,1
"Il10",0.0321544971828229,-0.426920545255943,0.31,0.375,1
"Hadha",0.0322058411964173,0.119073678688357,0.332,0.266,1
"Tollip",0.0322230712129202,-0.0346491866117605,0.284,0.375,1
"Gdf15",0.0322335328340265,0.566764604804183,0.54,0.49,1
"Taf2",0.032244375770366,-0.0574515457622204,0.075,0.12,1
"Kpnb1",0.0323869771587258,0.00214660428637814,0.286,0.396,1
"Tmem181a",0.0323926150252395,-0.104023502342198,0.158,0.219,1
"Hk2",0.0324517143147343,0.0410228849577825,0.718,0.693,1
